¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62777
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.485127
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704204
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938123
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199417
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482323
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789584
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124425
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03652
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475416
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90682
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32798
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80449
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32892
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90873
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17108
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3761
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5901
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80634
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96548
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13067
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30209
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48012
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.665
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85712
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0569
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26464
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49078
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75547
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03233
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32204
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266915
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473928
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695323
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925696
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185986
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.467764
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77375
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.107143
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013413
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449909
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901069
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31583
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76851
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28531
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86043
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22133
Ù(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4282
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62966
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78247
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94104
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10551
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27627
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45356
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63772
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82905
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02798
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23486
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45012
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6945
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96906
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25632
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.256541
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462811
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684174
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.913357
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.17265
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45331
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758032
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.089993
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990449
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424626
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895674
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30996
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76211
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2575
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81293
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27342
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46124
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60811
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76038
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91832
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0822
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25229
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42894
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61237
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80298
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00111
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20719
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42162
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6448
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90853
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1935
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246244
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451776
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67232
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90349
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159411
ê(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438962
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742433
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967693
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399518
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876566
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30442
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75609
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25092
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79528
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31202
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44858
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59012
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73994
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89736
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06068
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23018
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40617
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58899
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77892
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97637
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18169
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39534
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61768
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85077
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13349
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236025
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440825
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660561
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894324
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146268
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42472
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726954
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554358
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945036
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374578
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848951
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29933
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75048
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24479
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78851
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27441
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49778
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64056
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78853
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94193
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10109
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26623
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43758
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6155
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80025
Ş(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99221
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19175
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39925
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61508
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83976
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17622
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225884
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429961
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648894
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.884327
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133224
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41059
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711595
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533913
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922564
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349808
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821558
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29454
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7453
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23909
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78227
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20546
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54892
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69296
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84229
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99713
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15771
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32433
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49725
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67682
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86333
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0571
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25852
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46801
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68593
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92689
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23143
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215823
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419183
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637321
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871871
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.120279
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396567
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160214
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513572
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900263
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32526
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79439
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29017
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74053
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23381
è(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74413
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13822
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56161
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74747
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89818
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05443
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21654
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38475
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55934
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74063
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9289
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12461
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32801
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54135
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77818
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02515
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28944
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20584
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408491
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625844
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859519
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107433
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382656
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141724
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493368
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878121
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300883
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76742
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28488
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73614
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22905
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68289
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07263
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49125
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80407
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95621
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11399
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27766
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4475
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62383
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8069
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99709
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19473
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40648
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63668
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8767
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12697
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38815
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19594
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.397887
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614463
ë(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847272
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098004
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368857
(425.05, 9.50, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12335
