¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Æ(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20674
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.00035
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.9759
·(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.95376
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.93391
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.91633
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.90102
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.88796
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.87714
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.86855
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.86219
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.85806
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.85614
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.85644
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439007
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655841
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888832
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139874
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411038
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704818
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024058
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325249
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555337
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799877
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060207
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337836
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632727
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939893
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30082
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09678
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85386
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.97801
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.96267
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.93828
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.9162
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.8964
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.87888
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.86361
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.85058
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.8398
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.83124
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.8249
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.82078
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.81887
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.81917
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439867
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656756
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889852
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14095
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412193
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706071
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025436
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310635
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539892
¿(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783463
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042727
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319242
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614649
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927809
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34465
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03781
(324.02, 7.45, 368.51) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.57438
(324.02, 7.45, 368.51) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.55225
(324.02, 7.45, 368.51) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.53192
(324.02, 7.45, 368.51) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.51337
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.88105
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.8613
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.84382
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.82859
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.81561
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.80485
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.79631
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.78999
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.78588
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.78398
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.78429
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440733
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657682
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890831
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142045
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413368
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707335
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026824
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296561
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524955
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767618
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025921
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301329
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595533
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910456
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32876
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97975
(324.02, 7.45, 368.51) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.48994
(324.02, 7.45, 368.51) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.46797
(324.02, 7.45, 368.51) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.4478
(324.02, 7.45, 368.51) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.4294
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.84828
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.82858
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.81114
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.79595
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.78299
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.77226
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.76375
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.75745
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.75335
«(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.75146
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.75177
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44164
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658637
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891894
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143159
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414582
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708638
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02826
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282992
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510569
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752402
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009729
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284083
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577116
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89081
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31305
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92244
(324.02, 7.45, 368.51) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.47215
(324.02, 7.45, 368.51) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.4495
(324.02, 7.45, 368.51) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.42865
(324.02, 7.45, 368.51) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 11.40958
(324.02, 7.45, 368.51) (348.08, 0.43, 383.34) (0.61, 0.87, 0.61) Tools 12.34252
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.79821
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.78081
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.76565
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.75272
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.74202
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.73352
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.72724
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.72316
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.72127
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.72158
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442565
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659666
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892977
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144293
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415824
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710019
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02972
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269911
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496787
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737745
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994149
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267466
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559393
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934574
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36248
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86601
(324.02, 7.45, 368.51) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.23136
(324.02, 7.45, 368.51) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.21033
»(324.02, 7.45, 368.51) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.19104
(324.02, 7.45, 368.51) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.17348
(324.02, 7.45, 368.51) (348.08, 0.43, 383.34) (0.61, 0.87, 0.61) Tools 12.16392
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.77016
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.75279
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.73767
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.72477
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.71409
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.70562
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.69934
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.69527
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.69339
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.69371
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443522
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6607
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89408
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145495
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417143
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711402
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031261
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257376
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483479
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723627
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979169
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251538
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578375
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983692
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41294
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88109
(324.02, 7.45, 368.51) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.0664
(324.02, 7.45, 368.51) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.04569
(324.02, 7.45, 368.51) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.02669
(324.02, 7.45, 368.51) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.00941
(324.02, 7.45, 368.51) (348.08, 0.43, 383.34) (0.61, 0.87, 0.61) Tools 12.16978
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.74441
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.72708
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.71199
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.69911
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.68845
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.68
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.67374
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.66968
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.66781
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.66813
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444516
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661737
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895213
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146719
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418443
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712838
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032826
½(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24536
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470773
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710152
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964842
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248361
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624361
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03207
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46445
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93747
(324.02, 7.45, 368.51) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.00108
(324.02, 7.45, 368.51) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.97962
(324.02, 7.45, 368.51) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.95987
(324.02, 7.45, 368.51) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.01066
(324.02, 7.45, 368.51) (348.08, 0.43, 383.34) (0.61, 0.87, 0.61) Tools 12.18941
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.72095
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.70365
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.68858
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.67573
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.66509
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.65666
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.65041
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.64636
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.64449
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.64481
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445501
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662817
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896367
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147983
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419825
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714317
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021954
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233853
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458565
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697211
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951073
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291539
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671242
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08027
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51703
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99506
(324.02, 7.45, 368.51) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.02721
(324.02, 7.45, 368.51) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.00569
(324.02, 7.45, 368.51) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.98589
(324.02, 7.45, 368.51) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.01572
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.71927
(324.02, 7.45, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.69976
