¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(327.87, 7.28, 381.61) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.24561
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057508
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493461
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942232
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10895
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.139058
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.458694
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.839905
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.258544
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706093
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17462
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69235
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3322
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12304
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96803
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92863
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9158
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27342
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88738
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83745
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20573
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672346
¨(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05968
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495905
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946018
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.18485
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.195595
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.463321
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.844976
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.264127
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.695091
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16249
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68425
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34286
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14946
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97806
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9415
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03631
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29218
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90984
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86482
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26525
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673715
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061222
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497661
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949834
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262523
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253825
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.467956
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.850058
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.260208
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.684226
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15052
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68888
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36877
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15823
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99284
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9544
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05134
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31098
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93236
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8923
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.308
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67455
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062107
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498672
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953654
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266633
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313796
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.472601
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.855145
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250432
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.673503
¤(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13871
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69348
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39459
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.167
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01179
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96733
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06641
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32983
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95495
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91985
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34141
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674818
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062416
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49899
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957453
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270765
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.396737
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.477248
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.855254
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.240785
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.66292
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12705
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70343
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42033
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17577
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0307
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98028
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08152
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34873
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97759
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94748
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37519
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674487
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062066
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49861
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96131
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274927
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.483664
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.515315
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.84654
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.231263
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.652478
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11995
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72589
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44598
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18502
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04199
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99327
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09666
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36767
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0003
¹(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97519
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40934
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673645
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061102
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497505
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965143
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279104
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.574528
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58128
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.837941
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.22187
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.642178
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12394
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74827
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46057
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20142
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05327
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00627
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11183
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38665
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02307
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00297
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44389
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672227
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059498
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4957
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968958
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283248
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624664
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.64788
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.829459
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.212608
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.632021
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13189
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77055
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4683
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21778
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06455
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0193
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12702
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40567
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04588
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03083
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47883
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670228
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057307
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493212
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972828
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287412
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6292
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.740937
¤(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.821097
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.203474
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.622008
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15145
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79272
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47602
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23412
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07586
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03235
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14225
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44547
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06874
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05874
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51415
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667701
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054461
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490014
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976651
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291574
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633754
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845434
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.870652
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.194471
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.612981
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17092
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81479
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48686
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2504
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08718
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04542
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15749
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46348
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09164
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08673
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55136
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664674
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051014
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486094
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979684
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295754
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638265
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.953815
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.945099
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.185601
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.61797
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19029
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83674
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50111
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26297
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09852
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0585
¼(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17276
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48153
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11458
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11476
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58639
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661017
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046936
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481474
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974406
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299901
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642789
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984959
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.03425
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.176861
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.63507
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20954
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84667
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51531
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27289
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10986
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0716
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18805
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4996
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13756
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14285
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62149
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656853
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042214
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476178
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968335
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292404
(328.11, 7.25, 380.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603608
