¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(361.36, 7.16, 352.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873481
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54607
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19047
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92066
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75479
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71665
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83781
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16116
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67283
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40377
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8387
’ (362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99144
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.807105
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.998229
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.202443
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.430416
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.681883
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.956771
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.261289
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.595506
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.964129
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.375456
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.832973
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54751
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19208
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92246
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75688
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71905
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84065
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16455
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66048
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34048
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85401
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86589
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.802915
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.993638
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.197926
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.42554
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.676636
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.951063
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.254726
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.588302
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.955523
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.365909
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.822324
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54887
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19363
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92422
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75891
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72142
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8434
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16782
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64824
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27797
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86782
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74313
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.798775
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.989101
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.193439
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.420698
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.6714
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.945368
ù(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.248161
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.581097
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.94733
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.356348
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958546
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55021
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19512
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92593
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76085
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72369
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84606
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.171
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64854
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16516
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85057
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62309
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.794682
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.984621
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.18898
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.415887
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.666176
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.939684
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.241591
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.573885
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.93938
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.346775
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957405
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55149
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19658
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92761
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76278
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72591
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84864
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17409
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65157
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00877
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64816
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42685
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.790636
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.980201
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.184551
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.411109
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.660961
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.934012
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.23502
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.56667
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.931428
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.337191
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958628
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55276
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.198
í(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92921
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76462
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72804
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85115
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17707
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60778
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85535
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44792
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22909
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.786638
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.975834
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.180151
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.406362
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.655759
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.928352
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.228446
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.559457
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.923476
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.327596
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959769
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55397
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19936
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93079
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76642
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73009
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85359
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17996
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52096
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70477
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22328
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03615
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95959
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.78269
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.971526
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.175784
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.401649
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.650569
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.922709
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.221872
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.552242
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.915525
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.317993
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960799
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55514
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20069
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93228
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76814
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73211
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85594
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18274
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43612
ã(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55707
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00252
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84779
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72425
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.77879
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.967277
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.171446
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.39697
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.645391
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.917079
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.215296
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.545029
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.907577
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428102
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961753
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55626
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20199
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93375
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76981
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73408
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85821
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18545
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35321
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41213
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7869
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66397
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49484
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.774941
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.963083
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.16714
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.392325
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.640229
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.911467
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.208723
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.537818
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.899629
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427985
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962564
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55739
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20322
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93513
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7714
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73593
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86039
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18807
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27222
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26991
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57628
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4845
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27125
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.771142
÷(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.95895
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.162868
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.387716
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.635081
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.905869
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.202156
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.530612
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.891689
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428617
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963293
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55841
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2044
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93647
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77295
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7377
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8625
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19055
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19307
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13626
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37046
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30938
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08081
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.767391
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.954876
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.158626
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.383142
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.62995
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.90029
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.195589
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.523408
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.883755
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429209
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963914
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55944
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20555
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93778
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77444
(362.07, 7.16, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73944
