¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(339.44, 7.21, 369.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.040472
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73568
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.20498
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25357
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47832
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96188
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29681
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6442
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64601
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73248
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928863
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140129
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367994
–(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614448
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881814
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172823
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490696
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.839274
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.223166
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.647948
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.110261
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.61884
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18795
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83608
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58957
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46845
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50062
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72151
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31815
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23706
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45848
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86127
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19174
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53577
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8941
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730475
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92671
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137811
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365489
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.611735
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878868
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169611
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487181
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835412
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.218903
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.64322
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.105838
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.613894
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18239
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82929
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58179
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4584
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48881
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70744
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29992
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21456
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19242
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76324
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09064
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43143
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78637
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728484
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924572
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135506
™(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363001
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.609041
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875941
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166419
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.483689
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831575
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214669
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.638524
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.101489
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.60904
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17693
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82258
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5741
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44841
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47709
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69348
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08628
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19222
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87049
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43053
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99348
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33115
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68283
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726508
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922447
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13322
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360531
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606366
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873035
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163252
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480223
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827767
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.210467
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.633862
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.097218
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.604277
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17158
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81594
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56649
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4385
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46545
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70465
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80896
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0561
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56061
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09865
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75897
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23483
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58338
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724544
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920339
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130948
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.35808
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60371
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87015
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160107
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476783
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823986
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206295
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.629236
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.093023
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.599607
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16633
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80938
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55898
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42868
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45392
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68995
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54251
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78144
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02999
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78418
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35412
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10298
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48797
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722595
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918244
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128693
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.355644
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601073
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867284
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156983
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473366
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820234
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.202153
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.624645
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.088907
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.595034
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16118
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80291
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55156
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41893
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44247
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67539
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28644
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51763
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75802
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48138
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01781
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68766
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39645
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720659
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916166
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126453
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353226
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598455
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864442
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153886
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.469975
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81651
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198044
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.620088
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.08487
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.590551
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15615
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79651
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54423
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40926
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43113
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66095
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04013
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26405
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49676
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73875
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71057
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29028
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03737
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718739
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914103
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124233
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350828
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595859
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86162
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15081
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466611
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.812814
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193967
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.615567
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.080909
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.586163
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15121
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79041
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.537
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39967
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35692
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59339
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80322
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02017
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2456
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47997
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72372
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95025
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62972
¢(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64254
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.716834
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912057
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122029
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348449
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593282
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858823
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147759
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463275
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80915
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.189924
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.611084
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.077027
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.581869
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14638
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78455
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52986
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39017
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34501
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36782
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54826
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78551
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00409
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23119
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46739
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71308
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23963
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84284
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.714943
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.910026
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119843
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346088
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590726
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856047
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144735
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459965
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805515
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185914
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606638
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.073225
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.577671
(339.59, 7.25, 368.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14167
