¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù(428.11, 10.25, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946622
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458591
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674788
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906982
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156461
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396614
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654623
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932524
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232644
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557687
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861977
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185589
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538027
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92146
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32586
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84048
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41181
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15892
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44393
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08368
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72609
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9966
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97609
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071579
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250852
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447195
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662513
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893838
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140187
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379162
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635891
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912344
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210813
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534029
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833828
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156737
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508057
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888927
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28992
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7845
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3497
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08696
º(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27364
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89662
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69758
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31731
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01287
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063367
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242145
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435901
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650438
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880811
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124202
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362006
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617456
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892498
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189413
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509792
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806595
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129652
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478765
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857187
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25481
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72968
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28888
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0164
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10868
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72879
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59893
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35387
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05214
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05531
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233567
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424754
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638466
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867966
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108458
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345209
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599384
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873029
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16836
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484758
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782038
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103215
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450205
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826258
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22068
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67598
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22937
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94715
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94885
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64106
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50868
´(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39278
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09396
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047378
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225103
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41459
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626674
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855308
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09304
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328657
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581649
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853902
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14771
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461291
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758095
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077445
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422365
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796093
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18739
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6234
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17107
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87921
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79395
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55533
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42082
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43409
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039594
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216802
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405755
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615014
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842766
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077888
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312436
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564193
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83515
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127508
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436077
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734792
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052312
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395231
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76668
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15499
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57509
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11409
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81254
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63886
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4715
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33537
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47782
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031941
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2087
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397044
¹(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603482
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830416
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063036
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296525
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54714
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816764
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105498
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411396
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712002
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027793
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368793
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73802
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12347
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54087
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05829
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74713
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58829
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38956
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25225
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52396
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024444
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20069
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388558
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592155
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818197
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048452
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280893
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530365
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798306
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083835
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387249
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689846
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00396
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343023
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710155
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09283
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50759
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00373
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68302
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53863
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30951
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17136
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89401
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017059
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192858
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380228
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580948
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806174
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034118
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265585
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513937
¶(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778568
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06254
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363614
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668289
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980732
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317955
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683002
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06306
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47522
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95031
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62012
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48985
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23126
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09273
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80707
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009809
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185162
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371999
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571495
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794286
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020106
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250554
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497002
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759239
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04171
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340546
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644087
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958103
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293547
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656608
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03409
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4438
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89808
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5646
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44191
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15476
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01624
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7226
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00277
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177642
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36401
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562966
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782568
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006369
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235835
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479341
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740272
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021261
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317983
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619821
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936098
³(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269842
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630751
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.006
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41331
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85685
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52398
(428.20, 10.30, 359.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39482
