¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ê(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08193
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278846
Ç(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644682
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045795
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48744
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975998
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46867
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99956
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58898
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22639
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89995
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65422
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45071
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31065
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35648
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67644
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36904
(397.72, 14.08, 246.93) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 21.07136
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.549648
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721293
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90478
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101399
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312502
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533221
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770717
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027213
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305009
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606922
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936062
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289204
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656034
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058245
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501162
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991192
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48507
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01766
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60909
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24825
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92302
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67656
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45685
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31758
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36237
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68332
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.63782
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.63059
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.62599
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.62402
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.62469
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554197
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726119
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909956
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106947
È(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318475
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539721
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77773
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034771
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313227
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615835
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945796
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299916
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667709
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071114
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515334
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00686
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50204
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03649
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63004
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26656
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94159
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69743
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46435
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32601
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36987
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6921
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.58846
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.58125
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.57667
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.57471
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.57538
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.558809
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73109
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915281
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112617
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324597
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546349
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784886
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042508
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321611
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624938
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955769
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310925
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679771
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08431
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529912
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02301
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.2472
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.23249
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.46574
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28491
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96124
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71947
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47659
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33599
Õ(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37897
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70275
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.54198
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.5348
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.53023
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.52829
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.52896
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563538
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736118
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920638
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118405
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330786
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553143
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792212
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050429
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330222
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634307
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965949
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322231
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692156
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097933
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.389133
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.372499
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.357318
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.643927
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67433
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3095
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98197
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74268
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50227
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34752
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38969
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71527
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.49836
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.4912
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.48665
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.48471
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.48538
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.568328
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741243
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926145
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124263
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337128
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560097
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799652
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058534
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338973
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64384
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976374
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333873
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704949
ß(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.657473
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.640575
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.625028
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.06466
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09731
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69769
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33515
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00374
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76715
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5295
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36056
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.402
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72968
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.45755
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.45041
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.44588
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.44394
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.44462
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57321
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746459
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931713
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130266
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343546
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567165
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807301
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06677
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347935
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653597
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987013
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347324
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.036613
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.019505
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.003663
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.3842
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.06896
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.32649
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.5117
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36181
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02662
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79282
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55823
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37516
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41597
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74603
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.41953
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.41241
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.40788
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.40596
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.40664
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.578192
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.751766
ç(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937401
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136372
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350096
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574397
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815092
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075224
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357096
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663522
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.521996
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.50351
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.48623
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.470141
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.791224
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.388028
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.619497
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.777692
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74695
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38951
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05334
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81971
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58847
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39909
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43159
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76429
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.38426
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.37716
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.37265
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.37073
(397.72, 14.08, 246.93) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.37141
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.583236
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75714
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94319
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14254
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356764
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581804
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823071
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083815
(397.72, 14.08, 246.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366408
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.059683
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.04111
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.023679
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.007377
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.269954
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.794661
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.007007
(397.72, 14.08, 246.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.143365
(397.72, 14.08, 246.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.44227
(397.72, 14.08, 246.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.42759
