¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(337.03, 7.51, 341.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94371
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637721
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916807
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218355
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567196
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020462
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582791
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13453
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5247
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94785
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40261
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87094
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40989
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07248
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73178
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70597
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12654
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396312
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61783
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856296
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113685
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381395
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640586
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91993
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221727
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584742
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039997
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601688
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11564
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50431
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92571
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38057
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85048
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50315
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10101
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69684
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68188
ƒ(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11668
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395538
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616994
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85536
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112703
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384199
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643644
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923233
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225286
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60231
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05952
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620273
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0973
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48448
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90423
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35868
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93582
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5984
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1308
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66058
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66656
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10686
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394755
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616136
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854456
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111711
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387173
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646856
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926696
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229014
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619882
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079066
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638543
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07953
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46527
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88339
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41946
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02287
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69563
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16191
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62411
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65106
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09712
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393955
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615274
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853538
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110734
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389076
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650214
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930303
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23294
‚(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637442
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098607
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656477
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06233
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44665
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88178
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4994
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11175
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75835
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19434
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58749
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63538
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0874
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393198
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614453
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852642
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109754
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388028
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653723
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934099
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23778
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654952
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11815
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674094
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04565
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43431
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89894
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5809
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20236
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78986
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22805
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55075
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61951
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0778
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392421
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613619
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851732
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10876
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386981
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657399
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938055
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253631
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672516
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137672
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676225
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02954
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4505
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91666
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66403
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29484
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82257
ˆ(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26316
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51386
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60352
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06825
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391631
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612814
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850861
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107806
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385921
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661224
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942193
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269437
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690058
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157204
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661767
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03922
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46715
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9349
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74872
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38919
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85657
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29958
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47677
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58731
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05873
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390859
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611985
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849978
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106852
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384889
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665228
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946498
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285241
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707579
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176717
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66075
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05493
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48428
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95361
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83508
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47689
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89185
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33738
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43963
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57099
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04931
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390134
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611174
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849081
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105921
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383862
„(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669371
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950963
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301017
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725086
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196218
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675602
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07109
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50187
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99657
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92315
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51106
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92835
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37657
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40233
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55445
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03997
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389367
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610354
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848235
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104963
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382833
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673672
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955585
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316804
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742525
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204395
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690909
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08771
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51999
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09037
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01292
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5464
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96624
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41716
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36493
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53778
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03071
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388597
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609535
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847339
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104034
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38181
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678131
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96041
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33252
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759982
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206728
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697518
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10472
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53854
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.185
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10443
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58298
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0054
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4509
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29975
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52098
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0215
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387887
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608761
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846495
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103091
(336.86, 7.52, 343.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380801
