¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.463013
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32388
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170045
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462601
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787323
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142892
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531477
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947948
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408679
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920945
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48098
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0977
µ(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8253
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70117
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67382
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85567
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26483
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99896
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95957
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03467
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91366
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57645
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27399
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169693
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467311
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79245
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148506
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527649
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943743
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403975
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915742
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48501
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10225
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8377
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69753
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66772
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85916
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27601
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96568
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95665
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04122
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81372
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53072
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22699
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742021
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47181
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797402
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146049
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523609
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939307
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39907
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910225
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48185
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10654
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84964
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68844
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66098
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85371
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26905
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93154
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94667
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04707
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71691
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42755
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32943
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737216
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004976
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798126
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142231
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519395
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934627
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393854
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904461
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47537
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11054
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84631
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67885
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65356
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84492
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24021
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89641
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92975
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96305
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62312
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32768
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70505
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.732356
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001606
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29753
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138183
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514993
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929726
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388445
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898419
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46862
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11025
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83759
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66884
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64547
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83533
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21064
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86043
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8991
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87761
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53233
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62359
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727827
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998091
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293694
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616561
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51037
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92464
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382799
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892108
’(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46152
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10226
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82847
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6584
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63674
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81652
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18034
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8236
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86767
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79499
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75151
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00928
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99443
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289702
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612189
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965773
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919311
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376925
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885523
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45416
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09393
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.819
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64751
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62733
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79057
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14931
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78708
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83554
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94521
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06793
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47568
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720076
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990625
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.285551
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607646
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959839
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348125
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37077
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878679
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44646
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08528
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80912
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63615
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61725
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76403
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11759
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76962
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80263
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95644
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3949
ğ(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83647
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716056
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.986677
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281246
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.602931
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.9539
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.34157
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770345
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871574
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43849
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07626
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7989
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6244
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.599
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73688
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08516
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75108
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76909
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90605
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76502
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712217
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982588
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276786
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598051
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947781
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334815
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.76285
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864216
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43021
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06693
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78826
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61218
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57546
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70914
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05207
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7314
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73486
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85553
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0347
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708324
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978358
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.272171
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592999
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94148
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327863
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.755136
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.229963
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42167
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05726
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77728
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59961
ì(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55141
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68087
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02247
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71062
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69991
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8048
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02843
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704305
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973988
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.267407
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587784
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.935003
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.320714
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.747209
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.220931
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.751265
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04729
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7659
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58655
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5324
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65202
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0046
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68876
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66426
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75395
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98142
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70016
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969483
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262493
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.582408
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.928354
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313373
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739068
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.211663
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.740867
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33628
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75417
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57313
(420.18, 14.40, 318.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51683
