¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.049904
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646011
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895773
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166112
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459692
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779539
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129326
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389156
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65384
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937196
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29463
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64954
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96401
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30122
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72124
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58378
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26313
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7771
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50057
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62212
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29718
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201922
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416987
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648522
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898435
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169007
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462845
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783013
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133112
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383872
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648243
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931179
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270958
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623313
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935936
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29615
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71588
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48409
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28776
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79322
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52024
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64658
„(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32844
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204079
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419283
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651019
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901128
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17194
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466006
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786463
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131831
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379004
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64303
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925608
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247725
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597816
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908733
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29186
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71121
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38757
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31241
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80945
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53997
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67115
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35983
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206235
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421601
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653483
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90385
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174863
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469201
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789937
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127671
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374592
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638296
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920576
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224911
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573137
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90209
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28817
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70723
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39764
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33707
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8257
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55978
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6958
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39137
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208374
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423919
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656006
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906547
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177785
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472374
„(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793413
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123917
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3706
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634059
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915976
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218429
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549241
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899304
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28514
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70397
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40792
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36172
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.842
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57965
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72054
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42302
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210537
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426253
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658491
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909253
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180715
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475593
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796868
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120568
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367035
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630223
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911914
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214052
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540674
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897091
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28273
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70135
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41843
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3864
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85835
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59955
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74536
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45479
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212716
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42858
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660988
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911943
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183639
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478775
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800359
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117614
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363879
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626902
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908344
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210191
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539156
‰(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895449
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28101
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69943
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42921
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41108
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87475
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61955
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77024
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48667
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214873
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430909
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663498
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914683
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186614
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481963
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803858
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115079
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361172
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623999
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905242
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209297
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538189
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894396
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27986
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70037
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44018
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43573
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89118
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63961
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79523
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51865
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217048
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433223
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666027
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917394
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189558
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485166
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80736
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112887
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358839
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621525
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902607
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211374
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539093
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893953
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27934
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71015
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45139
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45849
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90765
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65971
‚(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8203
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55074
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219198
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435564
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668549
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9201
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192492
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488401
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810854
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111145
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356999
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619531
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901569
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213963
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541191
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894081
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2795
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72011
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46283
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47229
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92418
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67986
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84543
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58294
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221384
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437868
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671074
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922823
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195444
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491572
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814373
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109787
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355536
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904472
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217047
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543777
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894781
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28026
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73029
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47449
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4861
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94074
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70005
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87062
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61522
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223547
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440241
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673564
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925562
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198415
›(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494824
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817899
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108829
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354514
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61689
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907763
(405.10, 7.34, 366.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220611
