¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02705
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806252
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003079
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214628
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442677
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689125
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956235
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246716
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563683
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910857
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276844
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535609
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812429
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109246
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428203
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771807
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22649
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87447
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9015
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56199
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25293
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99974
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17067
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94098
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.629312
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813278
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010572
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222748
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451431
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69858
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966499
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257868
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57588
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92427
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265674
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523705
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799709
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095631
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413538
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756049
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13059
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80801
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94448
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8653
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31093
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07101
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26031
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05711
…(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6359
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820354
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018196
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230914
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460252
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708113
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976867
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269179
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588219
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937809
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255036
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512375
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787623
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082641
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399618
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741064
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10976
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8432
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98755
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91407
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36974
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14333
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35135
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17521
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642591
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827482
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025851
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239155
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469155
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717751
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987315
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280563
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600664
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951477
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244943
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501603
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77607
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070324
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386408
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726815
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14106
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87845
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03073
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96349
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42938
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21671
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44382
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29531
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64931
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834668
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033577
™(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247488
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478132
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727475
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997903
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292051
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613247
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965271
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235348
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491384
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765166
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058638
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373877
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757739
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20476
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91375
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07398
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0114
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48983
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29116
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53773
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41743
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656085
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841937
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041354
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255865
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487174
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737276
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008528
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303674
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62596
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979248
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226313
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48175
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754893
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047586
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404096
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801593
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29619
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9819
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11733
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04144
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.66595
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.62499
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.60681
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.59099
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.57754
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.56642
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.55765
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.5512
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.54708
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.54528
š(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.5458
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662907
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849267
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049249
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264352
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496324
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74717
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019288
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315396
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638743
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978969
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21777
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472635
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745193
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076797
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445278
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846424
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38961
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08842
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16072
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07175
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.65564
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.63508
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.61689
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.60108
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.58761
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.5765
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.56772
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.56127
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.55715
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.55536
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.55588
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669791
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85665
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05716
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272891
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505546
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757174
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030121
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327211
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651719
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971418
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209779
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464112
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773132
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115592
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487383
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89232
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48503
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1974
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40302
¯(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10237
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.60996
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.58945
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.57133
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.55556
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.54214
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.53106
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.52232
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.51589
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.51179
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.51
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.51053
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676738
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8641
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065197
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281508
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514818
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767227
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041071
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339149
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664724
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964393
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202283
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490592
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809734
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155241
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530416
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94529
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58253
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30886
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68684
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13327
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.56685
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.54641
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.52834
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.51262
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.49924
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.4882
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.47948
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.47308
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.46899
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.46721
(328.91, 7.66, 368.75) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.46775
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683754
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871593
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073217
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290181
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524221
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777385
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052103
(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351174
²(328.91, 7.66, 368.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67792
