¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38509
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086834
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333785
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610495
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921371
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260032
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630293
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046688
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536766
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08583
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69999
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13809
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60316
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11064
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62423
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71203
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62977
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3811
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42642
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95835
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615888
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856121
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091104
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338407
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62027
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932003
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271586
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642933
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063423
ƒ(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556538
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10371
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71805
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16127
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62837
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13816
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6393
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68442
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63199
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38698
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43363
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96738
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618301
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858696
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095469
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343105
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630034
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942614
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283174
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655636
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081051
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571981
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10961
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73585
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18502
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65424
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16104
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65522
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65472
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63397
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39283
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44078
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97635
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620655
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861214
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099894
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351198
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63981
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953254
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294817
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66837
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094571
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57715
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11544
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75342
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20943
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6808
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17651
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67198
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62294
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.634
‡(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39864
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4479
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98526
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622972
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863737
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104434
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360266
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649632
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963961
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306494
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67725
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099149
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58226
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12115
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77075
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23446
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70805
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19276
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68965
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58908
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62084
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40441
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45497
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99412
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625261
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866203
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109014
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369366
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659502
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974682
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313887
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679308
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103717
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587312
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12678
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78779
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26013
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73599
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20982
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70815
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55324
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60749
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41016
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46198
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00289
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627542
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868608
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113678
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378436
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669394
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980894
†(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315816
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681412
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108161
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592274
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13233
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80459
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28642
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76465
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22766
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72754
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47675
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59402
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41583
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46896
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01164
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62972
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871021
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118415
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387593
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674656
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982665
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317742
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68591
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112543
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59716
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13778
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82109
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31338
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78447
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24631
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74778
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36626
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58037
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42147
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47585
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02026
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631892
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873388
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126726
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392114
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676317
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984497
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319712
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690726
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11688
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601952
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14765
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83732
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34096
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80243
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26575
€(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7689
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25574
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5666
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42708
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48273
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02888
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634052
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875667
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13067
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39367
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677993
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986322
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321736
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695517
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121086
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60668
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16162
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85328
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36916
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82115
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28602
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79093
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14523
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55267
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43264
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48954
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03742
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636156
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877926
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13216
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395279
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67972
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988172
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32373
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700302
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125279
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61132
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17528
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86893
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39807
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84062
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30708
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8138
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01029
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53861
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43817
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49629
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04587
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638223
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880184
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133646
ÿ(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396889
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681472
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990073
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32581
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705056
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129372
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615885
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18873
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88431
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4276
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86083
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.329
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82046
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83207
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52441
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44366
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50299
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05426
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640262
(336.13, 7.40, 351.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882359
