¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(417.04, 13.49, 324.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8249
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12853
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24852
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37277
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50151
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63481
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77292
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9122
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05389
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.19188
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.312666
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.440002
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.574457
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723587
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891535
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070605
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261877
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466538
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686102
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949573
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306509
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703268
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146906
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646126
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533339
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47181
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56737
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66632
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76875
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87473
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98449
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09814
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21575
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33756
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46373
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59439
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72467
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85843
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99698
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14057
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.191306
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.312021
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.439362
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.574981
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733431
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902022
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081771
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273767
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479324
±(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699799
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950577
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307618
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7045
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148269
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647677
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412093
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55057
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64762
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7481
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85209
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95976
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07117
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18657
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30603
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42961
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55162
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.678
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8089
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94442
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08484
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23036
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.190904
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.311631
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.438918
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.584544
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74352
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912774
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093244
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286036
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49243
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71385
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951995
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308805
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70582
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149775
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649349
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587629
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.632
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73058
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83264
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93827
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04759
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16083
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27671
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39215
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51161
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63532
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76344
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89611
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03352
¸(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17592
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32345
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.190763
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.311457
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.444082
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.594293
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753889
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923826
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104988
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298582
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505861
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728245
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96748
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310061
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707251
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151352
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651142
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768668
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71613
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81628
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91999
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02732
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13606
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24529
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35831
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47535
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5965
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72198
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85192
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98644
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12584
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27026
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41993
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.190825
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.311561
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453504
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604269
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764537
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935118
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117049
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31145
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51965
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743023
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983378
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311452
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708762
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153066
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753337
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955433
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7148
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90485
°(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00692
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1103
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21732
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32809
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44276
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56148
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6844
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81166
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94348
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22144
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36798
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51986
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.939409
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.320527
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463165
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614549
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775419
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946703
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129385
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324657
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533735
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758199
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999663
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312873
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710394
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154862
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901681
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14816
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79488
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98959
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08944
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19278
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30131
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41372
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5301
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65059
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77534
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90451
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03828
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17687
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32042
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46918
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62336
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.935946
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329851
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.473054
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62501
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786524
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958545
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142016
µ(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338133
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54819
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773706
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016374
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314421
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712116
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156806
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054022
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34707
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79828
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08331
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18488
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29006
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39891
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51161
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62828
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74903
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87407
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00356
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13766
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27714
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4229
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57398
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73057
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.932612
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.070603
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483168
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.635727
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797927
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970659
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154956
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351941
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562992
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789559
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033445
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316048
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713918
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172516
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210586
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55246
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80183
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18015
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28355
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39057
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50139
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61606
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73481
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85773
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98503
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11683
(416.52, 13.20, 324.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25332
