¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633124
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.077
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31869
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71717
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74565
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.64534
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.92048
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499697
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736002
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991284
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275072
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5912
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937291
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317299
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808314
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383739
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11109
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08938
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98677
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10755
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3831
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80429
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85701
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83162
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.19543
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502759
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739343
µ(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994841
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27917
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595711
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942292
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323275
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809029
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384563
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11309
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12329
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00635
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13678
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44001
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89079
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96777
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96158
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50578
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742598
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998389
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283257
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600174
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94713
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328634
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809336
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384918
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1139
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13259
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02532
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16477
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49673
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9766
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07781
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08916
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508762
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745849
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00189
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28721
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604467
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951893
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333868
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809196
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384762
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11355
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11388
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04363
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19139
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55317
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0617
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18706
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21423
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92035
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511747
¹(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749014
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005346
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291073
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608697
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956538
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338958
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808651
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384115
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11199
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09389
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06133
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21666
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60931
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14603
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29547
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3367
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65405
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514655
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752179
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008754
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294806
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612822
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961047
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343948
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807703
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382953
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1093
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07302
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0784
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24059
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66522
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19404
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40297
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41327
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39479
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517547
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755283
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01214
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298491
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616844
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965442
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348778
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813223
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381342
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10541
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05122
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09479
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26301
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72077
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22098
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50947
¹(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30228
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14234
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520402
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758387
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015464
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302045
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620722
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969704
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35353
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818458
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379213
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10036
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02852
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11053
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25891
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72945
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24711
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59351
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19297
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89642
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523204
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761405
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018743
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305533
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624517
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973873
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358103
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823336
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376629
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09416
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00499
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12562
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25382
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7185
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27245
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67574
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0853
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43963
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89964
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525988
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764389
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021978
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308896
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628215
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977933
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362559
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827904
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373504
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0868
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98058
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09451
µ(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24786
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70552
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29696
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75669
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7942
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12435
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64086
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528742
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767354
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025169
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312171
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631786
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981862
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366898
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832123
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372517
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07829
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95534
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05925
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2409
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69052
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32068
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8363
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65695
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8194
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63912
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531419
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77025
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028343
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315358
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635238
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985655
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37108
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836005
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376892
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0686
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92928
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02269
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23301
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67349
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34355
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91458
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52306
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19974
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30796
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53408
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773116
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031392
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318418
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638609
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989341
¹(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375143
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839578
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38093
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05255
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9024
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98494
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22419
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65445
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36559
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90378
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39244
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8846
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00182
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60554
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536688
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775955
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034477
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321375
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641837
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992889
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379095
(437.98, 13.93, 294.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842836
