¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(378.48, 15.75, 296.68) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.953781
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.93746
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.89945
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.86412
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.83145
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.80141
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.77397
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984833
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211192
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466325
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74625
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049296
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378278
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742455
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193804
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695872
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2551
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89334
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81668
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69695
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96269
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17196
·(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.39635
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.35444
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.31531
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.27893
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.24527
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.21431
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.18602
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96778
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192958
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434333
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711638
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011757
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337484
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698944
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145565
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642019
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1887
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8145
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82146
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70244
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99494
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19541
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53413
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94113
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5702
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43521
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95085
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174921
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414914
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67735
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974588
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297057
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655764
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097644
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586382
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.123
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7359
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7299
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7075
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02713
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21889
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5481
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9572
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58889
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44813
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934088
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156918
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395707
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652138
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937762
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257114
º(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612818
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050036
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528236
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05797
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65747
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63601
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71209
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05612
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24232
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56231
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97363
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60796
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46161
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917513
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139174
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376639
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631635
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906097
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217519
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570128
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000983
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470631
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993627
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57932
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54266
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91758
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08463
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26583
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57677
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99028
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62737
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49154
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901068
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121566
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357771
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611339
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884289
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17872
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527755
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949632
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41361
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929951
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50782
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44982
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93631
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10509
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28934
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5915
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00723
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64709
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53169
È(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884768
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104123
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339117
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591298
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862658
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155379
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484364
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89875
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357145
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866934
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43707
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35747
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9663
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12562
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31284
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60647
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02447
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.68277
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.64434
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.60926
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.57752
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.54908
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.52392
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86861
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086818
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32059
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571393
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841208
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132232
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454366
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848329
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301252
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804612
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36722
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26562
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99857
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14613
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33636
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62169
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04201
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.57637
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.53814
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.50325
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.47167
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.44339
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.41836
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.39659
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.37805
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.36272
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852599
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069755
À(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302242
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55169
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820003
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109349
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430972
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805962
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245917
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742923
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29804
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17428
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03059
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16662
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35983
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63712
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05979
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.69696
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.64897
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.6044
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.56322
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.52542
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.49094
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.45977
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.4319
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.40728
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836741
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052773
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284079
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532211
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799063
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08676
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407747
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78053
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191135
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681931
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22976
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15228
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06227
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18712
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38331
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65282
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07786
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72938
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66573
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821028
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036032
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266108
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512927
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778262
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064334
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384635
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75526
¹(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161629
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621593
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16224
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21387
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0937
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20758
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40679
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66872
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09625
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75077
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69095
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805484
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019395
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248315
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493861
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757736
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042183
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361709
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730205
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134048
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578648
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09551
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27314
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1248
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22804
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43027
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68487
(378.48, 15.75, 296.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11484
