°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
† (430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.554632
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.329826
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.337549
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.346238
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.355903
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.366546
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.378181
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.390812
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.404453
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.419111
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.4348
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.451531
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.469316
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.488172
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.508112
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.529152
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.55131
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.729365
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.722261
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.722702
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.664083
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.660673
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.658257
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.656837
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.656413
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.656981
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.429187
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.431657
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.435088
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.439485
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.444852
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.451189
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.458505
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.466805
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.476092
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.486377
ó (430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.497665
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.509966
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.52329
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.537645
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.553045
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.569499
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.587023
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.605629
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.625332
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.646148
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.668093
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.691186
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.863829
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.857036
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.85566
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.869025
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.927595
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.045163
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.167877
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62995
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62518
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.560891
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.563852
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.567798
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.572729
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.578651
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.585567
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.593483
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.602405
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.612339
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.623294
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.635276
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.648296
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.662364
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.67749
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.693687
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.710965
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.729342
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.748829
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.769441
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.791199
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.814115
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.838212
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.004748
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.998302
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.994891
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.009382
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.109392
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.233982
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0341
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66218
í (430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67972
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.699061
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.702559
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.707062
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.712574
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.719099
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.726641
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.735207
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.744802
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.755435
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.767113
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.779844
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.793641
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.808512
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.824469
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.841524
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.859691
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.878985
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.89942
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.921012
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.94378
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.967742
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.992918
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.152568
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.146505
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.141518
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.175003
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.301565
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73922
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04953
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6914
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73095
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32439
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.848235
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.853345
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.859488
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.866669
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.87489
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.884161
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.894486
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.905876
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.918336
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.93188
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.946514
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.962253
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.979106
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.997087
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.016213
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.036498
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.057953
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.080604
Ù(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.104461
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.129548
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.155885
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.880005
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.302129
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.297591
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65514
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56411
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74784
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06265
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71755
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77082
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36627
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.001382
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.007154
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.013983
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.021875
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.030836
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.040872
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.05199
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.064199
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.07751
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.091931
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.107474
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.124151
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.141974
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.16096
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.18112
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.202473
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.225035
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.248822
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.273859
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.300161
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.327752
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.883171
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17546
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8695
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65744
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56405
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75409
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07347
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74051
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79958
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40315
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.162561
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.169055
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.176634
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.185303
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.195068
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.205935
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.217916
◊(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.231017
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.245249
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.260624
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.277152
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.294846
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.313721
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.333792
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.355075
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.377585
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.401342
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.426363
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.452672
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.480287
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.509234
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.885412
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48761
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87036
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65845
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56217
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75798
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08198
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76037
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82439
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43499
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.332384
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.339668
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.348065
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.357583
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.368224
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.38
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.392919
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.40699
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.422225
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.438636
(430.69, 12.83, 340.77) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.456234
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.886736
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48911
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87012
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65816
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56046
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75957
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08817
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77706
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84526
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4618
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.887136
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48956
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86874
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65659
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55955
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75878
Ñ(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09201
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79056
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86211
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48351
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.88661
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48897
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1524
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65369
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56063
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75569
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09352
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79158
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87498
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50005
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.885161
(430.69, 12.83, 340.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48733
