¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(436.23, 13.90, 288.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79445
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888582
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305727
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76554
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27474
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85431
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51498
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25765
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11754
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1021
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33958
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46899
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70851
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.71192
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060373
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258771
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471636
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700477
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945459
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20381
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483307
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786569
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116704
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482957
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884431
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301228
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76054
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26921
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84107
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49486
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23352
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09784
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07961
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30445
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78427
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.6586
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.64959
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059568
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257931
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470687
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699475
ª(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944851
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203201
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482598
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785796
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115865
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477731
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880505
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296912
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755788
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26393
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82651
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.474
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20986
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06745
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05759
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26973
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86074
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61195
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.58814
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058784
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257092
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469782
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698506
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944354
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202628
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48201
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785112
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115137
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475662
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876801
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292826
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751267
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25891
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82225
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45349
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18661
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0375
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03605
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23539
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80348
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55754
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.5264
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05809
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256298
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468978
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69761
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943913
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202149
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481488
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784583
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114542
¬(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475013
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873272
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288946
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746967
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25413
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81839
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43334
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16373
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00801
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.015
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2015
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74674
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71295
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.46328
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057399
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255595
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468184
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696792
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943197
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201771
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481074
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784149
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114072
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474487
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869412
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28528
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742966
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24968
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81372
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41894
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14132
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97892
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98897
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16799
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70601
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95914
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.39838
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056746
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254891
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467477
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695983
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942336
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201502
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480796
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783827
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113706
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473708
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865211
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281849
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739158
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2455
¦(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80902
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41536
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1193
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95027
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95563
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13487
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67644
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22282
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.33331
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05618
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254283
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466779
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695267
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941562
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201326
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480612
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783623
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113075
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47004
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86121
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278619
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735613
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24152
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80462
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41219
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09773
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92202
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92279
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10215
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6515
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.51328
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.26811
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055647
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2537
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46616
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694595
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94087
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201239
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480493
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78318
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109875
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466507
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857362
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27562
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732275
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23787
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80055
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40938
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08573
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89624
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89051
§(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07612
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62691
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.816
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.20278
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.98692
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055136
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253199
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465606
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694001
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940186
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201285
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480269
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780341
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10681
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463164
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853676
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27285
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729236
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23445
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79675
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40695
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08299
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87254
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85868
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02481
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60271
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81279
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.13733
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.94694
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054667
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252696
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465081
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693461
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939596
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201192
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477765
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777644
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10388
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459946
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850164
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27027
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726418
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23132
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79323
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40496
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08073
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84934
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82739
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98182
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57881
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7624
§(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07216
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.9054
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054293
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252273
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464634
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692959
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939061
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198982
(436.62, 13.89, 287.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475392
