¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73834
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 8.405101
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 9.261668
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 10.31434
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 11.63896
(339.79, 7.21, 367.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.46215
(339.79, 7.21, 367.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.76247
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70047
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.514307
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 10.04554
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.767829
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.860022
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.956113
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.056327
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.160907
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.270114
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.267798
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.245751
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.224785
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.204884
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.089242
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.357951
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929495
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38999
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.626588
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.741631
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.279089
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.910949
á(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 8.664349
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 9.577935
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 10.63267
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 11.83141
(339.79, 7.21, 367.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.48638
(339.79, 7.21, 367.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.78344
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60622
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.515909
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 8.255313
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.63348
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.720804
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.811758
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.906548
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.003851
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.980829
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.958868
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.937951
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.918061
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.119626
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.104367
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449055
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863489
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31755
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.62921
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.906473
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.401972
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.95922
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 8.608592
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 9.374861
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 10.29256
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 11.41131
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 12.80507
(339.79, 7.21, 367.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.8063
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51408
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.518484
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 9.570177
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.505635
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.588449
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.674651
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.745507
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.722572
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.700665
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.679771
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.659872
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.15183
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.135658
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.596686
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.573587
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.551751
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.547232
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.632825
ë(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.774267
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.236675
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.768079
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 8.385063
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 9.109992
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 9.973757
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 11.02029
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 11.93132
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 12.93147
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36651
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.522034
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.383853
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.462481
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.512008
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.489127
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.467248
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.446352
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.426422
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.185896
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.168791
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.48919
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.469831
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.555485
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.817905
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.103317
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.414825
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.635936
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.078732
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.586057
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 8.17303
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 8.859889
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 9.461298
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 10.07575
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 10.77727
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 11.58565
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 11.94371
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 11.93367
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 10.59141
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.526565
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.349951
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.326169
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.303388
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.281585
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.260743
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.240843
(339.79, 7.21, 367.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.221869
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.21348
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.775384
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 8.433593
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 8.978745
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.457004
Ü(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.454694
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.709034
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.985325
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.628402
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.927687
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.412545
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.845731
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 8.260482
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 8.722903
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 9.241631
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 9.82751
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 10.01086
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 10.00132
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 9.68766
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.854224
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.549878
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168984
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379068
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604994
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848558
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.614864
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.880423
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.390033
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.784503
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 8.190268
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 8.642022
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 9.147966
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407627
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.446179
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.429975
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.60321
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.635003
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.707783
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.005933
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.332965
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.693228
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 8.09199
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 8.535694
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 8.620673
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 8.611404
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 8.603437
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.348358
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.541146
(339.79, 7.21, 367.74) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 11.38467
(339.79, 7.21, 367.74) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 12.32854
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168868
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378936
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604858
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.648707
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.876819
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.188829
Ô(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.531677
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.910104
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 8.329878
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 8.798092
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165247
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412601
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675203
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975948
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.42216
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.771616
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.628981
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.616396
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.883587
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.199397
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.54676
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.573323
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.564197
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.556219
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.907922
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.552192
(339.79, 7.21, 367.74) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 9.634809
(339.79, 7.21, 367.74) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 10.30062
(339.79, 7.21, 367.74) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 11.17818
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168763
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378839
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604734
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.680151
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.973513
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.294963
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.648677
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 8.039699
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418356
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827323
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170612
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418306
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681232
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960777
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.430496
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.644392
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.051203
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.512273
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.613408
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.765666
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.756373
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.747321
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.739298
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.570765
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.565231
(339.79, 7.21, 367.74) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 8.353681
(339.79, 7.21, 367.74) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 8.848102
(339.79, 7.21, 367.74) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 9.406219
Ì(339.79, 7.21, 367.74) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 10.48002
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168687
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378757
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604655
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.770899
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.072853
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397017
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707596
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046645
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 8.388603
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 8.736257
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 9.115391
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424711
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688033
(339.79, 7.21, 367.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967999
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.439817
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.522057
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.913318
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.355688
(339.79, 7.21, 367.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 8.12176
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.612426
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.60288
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.594345
(339.79, 7.21, 367.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.586813
