¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(416.03, 15.06, 311.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034024
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852178
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292431
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792234
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3505
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97803
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67714
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42861
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28559
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25921
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06126
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01609
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1318
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19067
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25493
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.359653
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.481879
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.611862
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.750341
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.274372
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441051
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620039
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815143
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025222
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247713
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482139
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738735
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021754
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330764
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65976
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012204
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399976
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835855
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27684
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774879
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33111
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95618
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65478
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40327
«(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25661
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19252
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99867
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93259
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13982
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0074
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.355076
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.47702
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.606698
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.113128
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.268814
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.43511
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.613124
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806709
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016172
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238564
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472291
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729471
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011673
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319728
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648683
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000088
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386626
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818722
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261909
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758322
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31256
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93533
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63352
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37916
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22909
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12885
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93848
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85202
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15033
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83046
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.350616
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.472288
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.962369
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.108106
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.263444
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.429383
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606967
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798515
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007329
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229761
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462761
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720504
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001914
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309073
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638037
²(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988418
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373775
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800739
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247647
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742483
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29485
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91538
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61339
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35638
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20303
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06746
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87963
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77437
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16342
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79344
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.346277
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.819407
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.957798
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.103217
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.258251
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.423815
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601022
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791084
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998709
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221178
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453748
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71183
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992462
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298774
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627809
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977205
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36142
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785902
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234077
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727364
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27797
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89638
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59439
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33483
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17838
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00825
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80798
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69957
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17904
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81024
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.342056
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.814847
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.953379
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.09849
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.2532
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.418436
·(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.595287
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784929
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990333
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212872
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446039
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703441
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983366
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28883
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617996
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966449
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349598
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772838
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221169
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713026
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26195
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87831
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57534
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31454
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15521
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95127
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73888
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.636
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19717
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82972
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.67781
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.810411
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.949071
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.093966
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.24836
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.413254
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.589734
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779005
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982406
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204819
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438582
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695382
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974564
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279191
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608588
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956166
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338257
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760289
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208919
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699407
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24674
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86123
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55591
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29546
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13349
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8964
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67221
·(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5773
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2179
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85198
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.673753
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.806137
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.944938
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.08954
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.243697
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.408253
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.584387
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773249
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976266
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196991
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431386
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687577
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966109
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269934
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59962
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946286
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32742
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748309
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197325
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686543
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23236
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84502
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53756
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27767
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11312
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84365
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60806
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50497
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24117
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87701
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.669819
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.801952
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.940951
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.085299
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.239164
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.403461
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.579237
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767724
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970306
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188689
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424477
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680058
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957929
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261022
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591067
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936912
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31712
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736881
¸(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186401
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674385
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21875
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82973
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52028
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26105
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09416
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79298
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54629
(416.71, 15.05, 311.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43534
