¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù(412.77, 7.63, 364.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19991
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861152
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133565
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.430946
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.759236
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125921
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532658
Œ(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.997071
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.519692
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11255
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78643
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56371
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48292
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56258
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79856
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.24035
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93855
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10276
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89718
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81247
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4175
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.621589
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791657
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969646
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159873
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369306
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590189
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827999
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093805
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387674
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709099
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.070793
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.469425
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.925888
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437949
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02015
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68065
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44077
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34064
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40546
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6167
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04064
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93681
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88722
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71075
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76487
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33472
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85689
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.598933
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770163
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94672
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135365
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341063
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559846
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795318
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054606
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418672
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.856442
Ñ(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562125
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991998
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478936
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0232
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51097
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86877
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5419
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32509
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29575
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60675
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88644
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66481
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64601
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16307
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44669
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88601
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38869
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91677
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.580501
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748946
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924091
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111186
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313203
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529927
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881959
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480244
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785845
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128274
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506543
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923684
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402837
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937966
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53935
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21998
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01355
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9647
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02855
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27034
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67435
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40091
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33347
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.624
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44099
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55309
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96658
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44959
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98404
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.563407
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728001
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90176
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087327
ù(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320309
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904678
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161479
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439865
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741961
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078452
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451827
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862795
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328102
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854337
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44512
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11302
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88332
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81292
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87163
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08432
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46938
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14485
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01109
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57781
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95631
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73046
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.667
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08802
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52807
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546553
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707326
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879723
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156754
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652396
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877129
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124725
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400078
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698715
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029336
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397925
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803413
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254698
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772224
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35272
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00828
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75603
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66483
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71848
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90311
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28092
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89629
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81897
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53472
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91167
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30547
ù(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03253
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78874
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21778
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66633
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529934
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686923
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983349
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419188
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627087
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84995
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089451
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360839
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656143
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980966
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344904
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744962
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186773
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691657
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26214
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90567
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63721
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52024
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5581
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72658
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09726
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65497
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65599
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26899
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87022
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26246
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67249
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3484
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91869
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3561
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81359
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.513554
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022269
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202954
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395862
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602111
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823163
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060664
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322167
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614202
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933353
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292682
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687483
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123205
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612575
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17329
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8052
„(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52266
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37917
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39251
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55461
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89709
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43627
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42273
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92025
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8319
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22275
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63125
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05859
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63038
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05721
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51978
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604305
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001991
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181408
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372827
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577488
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796789
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032316
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285851
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572875
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886755
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241269
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630945
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060688
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536988
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08619
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70681
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41062
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24144
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2312
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38698
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69703
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2269
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13982
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73001
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79668
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18623
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59334
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01317
(413.11, 7.67, 364.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39062
