¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.961508
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390163
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884065
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28368
¯(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62908
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00021
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38189
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04505
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63723
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04648
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77791
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19928
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5979
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693256
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94034
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207453
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49716
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812274
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156348
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533497
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937663
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382584
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87566
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2793
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62439
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99519
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3604
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15891
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7913
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07363
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.715
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33421
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690919
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937793
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204725
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494147
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809015
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152794
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529583
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93325
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37496
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867189
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27548
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62031
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99078
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3398
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27548
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11081
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10165
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65219
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46961
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688522
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935194
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201902
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4911
¸(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805697
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149156
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52556
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929335
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36726
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858652
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27222
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61684
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97678
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32011
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39484
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44511
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1306
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56711
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60544
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686044
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932539
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199022
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487959
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802317
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145424
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521477
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925394
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359548
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85006
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26956
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61397
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95912
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30128
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51709
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50175
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05519
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47139
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74167
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683555
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929837
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196082
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484798
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798822
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141649
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517323
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921413
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352627
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841434
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26744
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61168
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9423
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28337
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64232
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52967
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99842
Ö(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3761
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87825
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680989
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927076
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19312
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481565
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795303
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137773
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513083
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917433
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348232
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832756
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2659
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60776
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92631
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26634
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77054
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55839
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94217
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2812
(417.67, 14.70, 245.60) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 15.52633
(417.67, 14.70, 245.60) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 15.50504
(417.67, 14.70, 245.60) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 15.48613
(417.67, 14.70, 245.60) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 15.46957
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678389
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924284
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190077
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478251
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791694
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13385
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508764
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913439
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343834
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82404
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2649
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5935
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91115
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25016
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.94249
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.91076
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.88109
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.85347
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.82788
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.80431
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.78272
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.76311
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.74546
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.72975
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.71598
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.70413
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.6942
é(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.68617
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.68005
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.67583
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67576
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921436
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186976
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474894
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788035
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129861
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504343
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909427
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339388
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815253
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2645
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57998
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89679
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23485
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.68536
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.65793
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.63251
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.60906
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.58758
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.56804
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.55044
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.53475
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.52097
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.50908
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.49908
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.49096
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.48471
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.48033
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.47781
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.47716
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673059
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918505
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183828
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471476
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784309
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125765
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499887
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905405
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334956
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809576
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26463
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56727
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88323
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22041
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.55243
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.52529
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.50014
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.47695
ï(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.4557
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.43637
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.41895
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.40344
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.3898
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.37805
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.36816
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.36012
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.35395
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.34999
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.34939
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.35063
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670316
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915564
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180638
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467999
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780537
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12162
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495331
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901372
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330507
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804657
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25929
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55525
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87047
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20681
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.46593
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.44092
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.41787
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.39675
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.37755
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.36024
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.34483
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.33129
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.31962
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.30981
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.30184
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.29572
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.29145
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.289
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.28839
(417.67, 14.70, 245.60) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.28962
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667559
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912563
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177395
(417.67, 14.70, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464465
