¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(419.49, 13.73, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511034
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.09308
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.09429
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.09865
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.10616
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297418
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521186
¼(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758709
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981552
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1852
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399761
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626017
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864983
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04442
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20905
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3781
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5536
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73677
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92809
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13999
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37129
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61416
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91462
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4665
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07545
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63756
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44874
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.98386
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.98807
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285157
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508205
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744917
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979498
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183029
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397479
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62362
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862424
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02522
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18917
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35875
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53353
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71597
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90647
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10554
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31425
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55456
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82922
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35443
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95203
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53674
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34308
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.87765
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.88173
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.88892
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273153
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495497
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731447
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977936
Á(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18139
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395751
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621814
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850346
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00703
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17029
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34048
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51461
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69632
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88607
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08436
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29171
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50874
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74667
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24528
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83189
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43863
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23804
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77558
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77952
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.78657
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261459
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483093
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718307
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968291
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180285
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394575
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620595
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833723
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989806
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15249
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32207
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49677
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67779
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86686
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06439
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27097
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48713
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71356
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13893
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71501
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34319
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13359
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.67754
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.68136
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250024
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470984
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705443
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954655
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179714
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393956
Â(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619954
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818024
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973558
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13566
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30464
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48007
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66047
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84885
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04567
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25152
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46691
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69347
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08688
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60118
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.225
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02983
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58347
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58717
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.59394
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238844
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459165
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692906
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941329
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179649
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393917
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61989
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803314
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958347
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11984
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28828
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46399
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64426
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83201
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0282
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23334
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44797
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68769
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06104
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53564
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10286
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57895
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49327
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49686
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.5035
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.726605
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.712569
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680693
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928337
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180158
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394409
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620393
İ(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789532
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944049
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10507
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27295
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44811
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62918
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81636
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01194
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2164
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43035
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6831
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03635
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50896
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0222
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62978
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40687
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41035
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41687
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.684972
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.671495
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.658925
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.647251
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.636465
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.651769
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.668068
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.685312
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.703516
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0913
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25864
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43329
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61521
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80188
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99688
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20076
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41407
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67965
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02667
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48353
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99461
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55147
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.32419
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.32757
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.33398
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.645261
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.6318
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.619239
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.607571
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.599204
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.61423
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.63018
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.647067
ò(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.664902
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.710935
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.760469
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.811745
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60126
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78855
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98304
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18636
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39908
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67728
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02422
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45933
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96838
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52289
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.24517
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.24845
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.606889
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.593443
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.580895
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.569231
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.563197
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.577897
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.593512
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.610054
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.6277
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.674844
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.723645
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.774164
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.846448
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77635
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97037
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1732
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38541
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67611
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02297
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43636
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94348
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52866
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.16974
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.17292
(419.55, 13.74, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.17912
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.569817
(419.55, 13.74, 325.44) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.556389
