¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886783
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177015
¾(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633604
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30127
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07015
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76917
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47298
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99215
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50481
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15677
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.00997
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.1016
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.89808
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.87673
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.88435
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.93467
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.91704
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.89395
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.87286
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.85303
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.84392
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.88065
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.91478
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.95458
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.99657
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.04079
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556792
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835488
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132048
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38133
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621064
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876257
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148435
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541868
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19612
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94843
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74575
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44658
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94059
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44897
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85216
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37854
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.99904
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.82549
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.80449
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.81796
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.86383
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.84416
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.82125
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.80033
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.78443
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.77173
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.75348
ª(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.84087
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.8802
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.92171
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.96544
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511693
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825382
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121105
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358063
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596343
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849944
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120428
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451346
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09246
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82868
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6826
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42017
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89011
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3943
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58061
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33242
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.90177
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.75561
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.73493
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.77677
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.79501
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.774
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.75127
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.73052
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.43135
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.70223
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.73678
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.76969
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.80857
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.84962
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.89287
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466836
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796365
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110112
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335232
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572109
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824159
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092928
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38001
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990339
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71082
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54513
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37848
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84071
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34082
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30382
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23143
±(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.80991
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.68838
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.668
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.7143
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.72746
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.7065
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.68394
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.66335
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.66809
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.63536
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.66884
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.70116
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.73963
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.78024
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.82302
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422268
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747573
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091127
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312802
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548304
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798854
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065989
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351235
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889644
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59483
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4101
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33364
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79231
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28849
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03562
(318.66, 6.88, 368.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85107
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.7233
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.63573
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.61573
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.65605
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.66257
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.59697
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.59191
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.59379
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.60102
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.57105
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.60348
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.63524
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.67329
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.71348
(318.66, 6.88, 368.97) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.75583
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619426
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842668
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083631
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347989
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626532
Å(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.929389
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270372
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.637369
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.057092
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.572158
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16084
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81315
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48372
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17615
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9993
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93243
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04237
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36318
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94177
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.86734
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54616
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.55571
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.53178
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.5114
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.49456
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.48126
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.47146
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.46517
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.46239
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.46312
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.46734
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630931
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855017
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097276
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.362919
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.642676
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947571
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290253
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.659131
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.082026
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.6001
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19082
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83977
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51239
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21021
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03854
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97875
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0963
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42502
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.01302
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.95102
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6423
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.52416
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.50026
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.47991
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.46309
È(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.4498
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.44001
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.43374
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.43096
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.43168
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.43589
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642501
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867437
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.110963
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377942
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658927
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965822
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.310246
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.681018
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.10693
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.626948
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22049
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86642
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54119
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24445
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.078
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02536
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15059
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4873
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.08481
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.03212
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73925
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.4962
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.47232
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.452
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.4352
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.42192
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.41215
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.40587
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.4031
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.40382
(318.68, 6.91, 368.94) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.40803
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654135
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879927
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124689
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393059
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.675282
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984138
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33035
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703032
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.131796
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.652519
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24984
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8931
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57012
(318.68, 6.91, 368.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27886
