¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262499
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37282
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597719
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76511
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3471
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97969
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67727
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42101
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34136
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69364
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55468
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75961
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71734
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.09724
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.06609
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.056271
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214563
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.383896
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561039
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738208
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91898
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109264
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313159
„(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532102
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767876
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040353
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377903
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750685
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086799
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439695
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8262
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08453
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294132
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515072
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7787
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36013
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99426
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72484
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47441
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41587
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7642
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63745
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73333
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73214
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.27754
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.24582
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.051424
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.209371
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.378338
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.558422
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734137
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911626
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101378
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30471
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523063
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758138
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030199
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366773
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738325
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09146
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444798
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815878
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011629
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217729
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434848
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79309
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37407
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9987
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77396
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52958
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49265
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83688
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72276
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65714
Š(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62148
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4642
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.43185
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.046657
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.204278
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372879
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553633
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727429
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904481
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093749
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296515
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514255
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748644
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020254
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355775
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726194
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096472
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45031
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748236
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940823
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143484
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356998
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80831
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38901
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97881
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82468
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5865
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57166
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91175
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81074
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58416
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49542
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.65743
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62444
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.041937
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.19926
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.367523
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547884
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720924
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897561
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086335
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288566
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505768
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739491
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010469
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344997
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714257
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101944
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456251
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682474
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872045
ˆ(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07144
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281414
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502838
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40488
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96007
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87066
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64533
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65306
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98878
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82478
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51431
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37368
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24063
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.037329
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.194317
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362212
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515502
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714645
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89082
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079154
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280902
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497479
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730593
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000805
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334386
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702508
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107819
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440983
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618601
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805214
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001466
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208092
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425852
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42161
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94264
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84738
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71383
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71704
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06806
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75302
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44759
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25619
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33359
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.032795
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.189472
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.357023
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480907
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656215
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884301
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072203
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273461
‡(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489505
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722028
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991338
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323966
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691025
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098038
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381554
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556579
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740355
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933565
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136907
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351152
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40674
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92636
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82463
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78831
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78202
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14965
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67181
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38392
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1428
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43114
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.028289
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.1847
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.345986
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447062
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.552887
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878039
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065516
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266277
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481787
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713692
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982063
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313707
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679699
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085472
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323805
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496246
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677306
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867579
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067818
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278678
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39296
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91128
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80243
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86494
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84908
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23352
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59358
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32323
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05558
€(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53331
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.02393
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.179999
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31428
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.414041
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.518424
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871991
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059036
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25935
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474357
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705701
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972917
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303669
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668609
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073143
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232251
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43768
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616096
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803548
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000749
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208364
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427242
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8974
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78071
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93764
(426.40, 9.61, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91832
