¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(327.40, 7.38, 374.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.90253
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85678
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67394
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53931
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46811
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86661
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53763
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61358
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778303
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965961
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167128
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383375
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616318
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867996
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140685
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43708
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760354
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114275
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503349
»(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933017
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409896
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942128
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53985
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21581
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98633
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84505
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66066
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.48308
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.40753
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.38697
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.36846
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.35185
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.33706
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.3243
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.31337
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.30429
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.29713
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.29234
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.34372
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776231
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963711
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164754
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380811
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613556
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865008
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137444
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433553
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756499
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110048
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498695
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927867
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404165
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935718
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53263
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20762
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97696
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83392
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.51209
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.34329
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.29566
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.27668
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.25962
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.24445
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.23113
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.21967
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.21004
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.20231
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.19639
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.19262
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.22803
¥(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774214
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961548
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162437
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378318
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61086
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862093
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134283
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430112
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752743
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105928
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494159
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922846
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398582
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929467
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52559
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19963
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96782
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81738
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.44656
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.30827
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.2648
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.24657
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.23022
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.21572
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.20314
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.19236
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.18346
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.17637
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.17111
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.16796
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.20081
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772233
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959445
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160182
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375885
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608237
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859255
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131205
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426761
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749084
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101917
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48974
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917957
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393144
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923384
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51873
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19186
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95893
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80113
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.50629
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.34053
²(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.29341
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.27577
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.26003
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.24616
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.23411
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.22396
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.21568
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.2092
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.20459
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.20202
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.23847
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770332
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957389
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157982
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373513
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605681
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856492
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128207
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4235
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74552
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098009
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485437
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913198
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387848
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917459
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51206
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18429
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95027
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78531
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61417
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.4733
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.40071
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.38404
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.36933
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.35652
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.34556
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.33656
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.32933
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.32406
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.32061
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.31923
(327.87, 7.49, 374.84) (355.35, 1.20, 366.56) (0.81, 2.16, 0.81) Human 12.37802
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768462
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955398
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155807
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371193
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603195
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853804
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12529
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420326
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742054
„(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094211
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481254
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908567
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382699
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9117
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50558
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17693
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94186
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76986
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60422
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30844
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11615
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25135
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92657
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8999
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55938
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766643
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953451
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153765
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368987
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600778
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85119
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122457
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417242
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738686
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090517
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477187
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904069
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377698
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906104
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49928
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16979
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93368
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75485
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58163
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27436
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06239
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21802
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89057
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86019
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41163
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764874
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951583
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15172
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36679
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598431
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848653
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119704
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414248
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735417
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086932
ˆ(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47324
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899702
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372842
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900673
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49316
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16285
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92145
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74023
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55189
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24152
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01002
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18666
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85667
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83996
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34294
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763183
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949759
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149776
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364678
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596154
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846191
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117035
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411342
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732244
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083453
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469411
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895468
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368132
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895405
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48723
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15613
(327.87, 7.49, 374.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90906
