¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(397.46, 12.16, 328.64) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 23.09928
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437674
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070411
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842319
²(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.501934
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.553004
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.605975
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.660857
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.717767
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.7768
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.838112
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.901742
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.967809
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.033234
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.095477
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.160018
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.227042
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.296609
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.368907
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.444025
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522064
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.603265
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687697
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775643
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86724
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962649
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062183
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18893
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77126
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475785
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.50806
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.55928
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.612401
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.667493
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.72459
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.78387
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.845366
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.9092
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.972128
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.032101
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094311
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.158835
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.225816
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295362
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.367574
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.442639
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.520693
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601819
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.686238
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774101
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865637
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960998
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060483
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164234
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496984
¶(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142634
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.514569
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.56601
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.619309
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.674578
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.731913
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.791368
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.853082
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.913714
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.97155
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031477
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.09368
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.158198
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.22515
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.294685
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.366884
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441915
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519928
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601057
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685431
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773293
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864799
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960152
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059601
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163292
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271605
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838514
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558666
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.521526
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.573177
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.626664
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.68212
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.73966
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.799384
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.857879
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.913645
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.971489
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031444
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.093589
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.15813
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.225066
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.294621
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.366796
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441845
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519855
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.600977
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685362
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773235
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864727
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960063
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059473
º(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163205
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271495
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559884
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219554
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.528935
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.580721
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.634445
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.690118
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.747917
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.804495
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.85832
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.914104
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.971922
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031894
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094098
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.158633
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.225601
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295168
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.367376
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.442413
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.520428
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601557
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685968
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773862
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865376
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960733
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06016
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163929
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272254
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385411
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910268
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.536716
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.588728
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.642658
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.698599
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.753454
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.805425
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.859258
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.91507
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.972915
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.032913
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.095142
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.159659
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.226694
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.296263
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.368534
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443612
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.521649
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.602817
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687309
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775199
·(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866769
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962182
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061663
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165506
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273838
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387067
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627134
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302009
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.544932
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.597181
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.651347
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.704634
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.754813
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.806822
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.860693
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.916521
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.974423
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.034459
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.096702
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161297
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.228366
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.297989
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370315
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.445447
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.52358
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604799
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.689322
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777284
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868926
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964408
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063959
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16785
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276335
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389629
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508123
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987322
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.553589
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.606062
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.657913
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.706426
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.756631
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.808687
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.862604
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.9185
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.97647
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.03653
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.098862
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.163524
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.230659
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.300327
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372719
¸(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447917
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.526115
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.607421
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692008
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780098
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871804
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967393
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067093
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171067
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279658
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393101
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511698
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699488
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.562668
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.613236
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.660121
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.708646
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.75893
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.811041
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.865015
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.920987
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.979014
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.03915
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.101538
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.166298
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.23351
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.303277
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.375747
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451044
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529341
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610723
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695454
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783621
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875447
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971158
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070957
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175118
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283852
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397459
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516201
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640472
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070492
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.570487
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.615803
(398.10, 12.18, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.66277
