¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(334.76, 7.42, 352.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.791512
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600718
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761518
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931397
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11112
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301543
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500348
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707551
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927766
‹(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223394
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691105
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28304
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99337
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33671
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43198
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53068
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63296
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73891
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84864
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96227
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.092
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22724
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36723
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42869
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.26711
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072821
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199986
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338985
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48539
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639688
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802555
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974689
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156858
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349917
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549927
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760102
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983521
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255029
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727673
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29326
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97549
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33138
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42655
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52521
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62739
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73325
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84753
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97396
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10483
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24032
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38055
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06431
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103937
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234241
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374951
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523173
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679458
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84448
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018919
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203605
„(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399393
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600704
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813905
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040606
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287026
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785522
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30417
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95809
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32797
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4231
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52169
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62384
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73963
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86199
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9887
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11983
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2556
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39614
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87368
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135728
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269197
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411661
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561788
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720085
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887311
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064126
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251402
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448995
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652659
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868983
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099109
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344416
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843498
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31571
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94927
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32646
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4216
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52292
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63737
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75588
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87856
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00557
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.137
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27309
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41394
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68213
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168169
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304845
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449132
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601169
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761569
‚(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931048
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11031
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300229
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499208
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705815
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925363
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159035
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408171
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901645
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32792
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96266
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32691
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42976
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54062
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65539
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77421
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89721
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02453
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15635
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29277
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43404
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61497
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202445
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341204
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487358
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641374
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803946
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975731
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157535
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35015
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550569
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760217
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983088
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220369
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473525
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55742
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3408
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97684
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34177
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44915
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56032
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67545
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79462
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91798
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04568
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17789
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31475
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4564
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.48126
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237786
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37833
…(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526318
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682403
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847178
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021359
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205739
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401209
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603062
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815851
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042148
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283226
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54051
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57574
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35433
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99175
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35511
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4693
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58205
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69754
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81711
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94089
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06903
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20164
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33896
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48108
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.47611
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273784
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416158
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566092
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724293
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891343
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067955
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255026
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453347
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656814
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872826
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102653
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347594
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609095
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59321
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36854
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01838
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36973
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48417
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60267
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72173
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84171
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96592
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09455
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22761
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36542
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50809
ş(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.46744
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310513
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454725
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606712
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767025
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936378
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11558
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30534
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505266
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711723
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931105
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16457
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413526
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683871
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60991
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38339
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05577
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38626
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50102
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61981
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74277
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86845
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99316
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12225
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25589
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39419
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65859
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.46795
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347931
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494073
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648084
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810637
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982432
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164197
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356781
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55833
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767948
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990757
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227992
(334.79, 7.42, 352.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48103
