¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.746568
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14601
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54256
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96067
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.36798
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243874
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46126
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695368
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948124
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213953
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497844
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806234
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142344
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513781
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939854
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412316
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882811
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21906
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61766
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05561
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9682
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99007
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40551
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8506
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17241
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53428
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93256
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36028
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76005
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10099
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40556
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72442
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07437
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46759
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88209
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.23531
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242878
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460177
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694177
³(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946868
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213836
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49774
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806135
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142219
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511829
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93771
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40995
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88069
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.223
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59331
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0292
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79459
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00419
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42059
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84295
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14997
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50793
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88964
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31032
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72891
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05321
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35593
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67282
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00579
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3958
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80685
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.10749
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40825
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632609
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850625
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041868
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245209
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485128
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811552
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169024
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512844
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619585
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73035
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84535
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964763
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088819
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236874
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517883
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818047
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13934
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31551
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49585
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68425
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88119
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407444
¸(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631737
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866394
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058612
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263012
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513371
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842448
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202926
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586052
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694885
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807826
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925094
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046913
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173477
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415301
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707881
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02074
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30697
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48571
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67239
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86749
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406632
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63088
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872435
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07569
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281172
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541836
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873553
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23709
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63717
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772433
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887655
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007295
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131592
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316255
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601566
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906448
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23287
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47786
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66294
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85632
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405818
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629983
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871485
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093089
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29966
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570478
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904899
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271514
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675138
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852316
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969908
¹(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092026
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220496
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498891
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796136
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11416
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45509
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65577
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84755
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04806
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404988
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629103
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870532
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110822
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318525
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599336
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936463
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306211
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713436
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934603
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054641
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17934
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399632
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689579
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999549
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33159
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65082
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84112
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04002
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404171
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628225
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869588
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12889
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337731
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628364
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968261
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341153
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752009
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019373
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141977
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303535
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586535
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888842
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21238
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55945
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8369
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03433
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403351
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627337
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868625
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12926
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357301
¹(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657588
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00025
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376337
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790902
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106724
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232002
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486782
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781746
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0972
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43527
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79844
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03086
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402499
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626435
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867657
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128193
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377213
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687008
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032484
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411782
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830071
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196756
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390113
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678054
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985756
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31526
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66889
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02954
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401675
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625535
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866683
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127162
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398161
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716589
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064904
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447485
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86955
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29631
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577538
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877856
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19529
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53024
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88965
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400832
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624637
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865704
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126091
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408513
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726008
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073182
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454371
¶(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874716
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320217
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603119
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896849
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21069
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54671
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9073
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88112
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399987
(435.59, 15.06, 250.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623727
