¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.658521
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397509
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812014
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.884068
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.001464
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.125455
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.256562
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.39535
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026476
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272762
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541026
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834396
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156379
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520062
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.844018
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.959326
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.081019
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.209623
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.345783
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490005
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100186
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352959
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628712
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930502
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26225
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649179
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.804814
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.918054
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.03756
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.163767
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.297295
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.438735
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936961
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175496
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435137
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718576
¹(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029182
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371126
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.766471
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.877749
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.995029
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.118918
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.249922
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.3886
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782303
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007793
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252634
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519308
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810822
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130643
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491311
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.728941
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.838247
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.953464
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.075117
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.203674
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.339701
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483877
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84904
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080294
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331663
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605665
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90559
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235061
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.692154
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.799591
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.912793
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.032225
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.158445
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.291957
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.433355
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698555
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917401
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154616
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412685
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750368
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138644
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.656177
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.761761
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.873023
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.990341
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.114242
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.245262
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.384017
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.555819
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796804
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078202
¶(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389284
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735015
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121436
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.62094
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.724746
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.834085
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.94939
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.072473
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.22219
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.381803
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.530898
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.785614
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065865
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375649
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719848
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104383
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.58643
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.697355
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.823421
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.957222
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.099419
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.250809
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.411662
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.520766
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774499
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053584
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362054
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704704
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087471
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.600068
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.720309
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847712
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.982984
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.126807
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.279987
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.411325
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510731
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763456
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04141
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348584
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689734
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076035
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.62211
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.743671
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.872434
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.009197
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.154708
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.309684
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.411431
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51017
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752475
º(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029374
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335194
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674802
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071467
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.644547
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.767385
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.897597
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.03591
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.183017
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.317462
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.411957
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510731
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741612
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01731
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321918
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660028
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066655
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.667351
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.791472
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.923151
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.063042
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.211963
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.318424
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.412964
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.511727
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730745
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005427
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308742
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645349
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06165
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.690508
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.815992
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.949133
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.090663
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.229205
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.319788
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.414386
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.513227
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720009
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993577
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295599
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630736
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056447
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.714033
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.840897
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.975575
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.118736
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.230932
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.321561
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.416236
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515163
·(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709323
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981801
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282607
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616266
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051077
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.737959
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.866238
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.002467
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.146112
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.23303
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.323774
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.41851
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.517537
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698698
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970124
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269674
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601882
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045498
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.762239
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.89196
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.029774
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.148568
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.23561
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326393
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.42124
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.520391
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.688201
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958543
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256866
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587661
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039708
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.786883
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.918135
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.057562
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.151388
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.238529
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329462
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.424432
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523724
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677749
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947029
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244162
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573514
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033763
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.811958
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.94472
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.070994
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.154652
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.241908
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332938
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.428082
¹(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527496
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667355
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935624
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231549
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562581
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027619
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564824
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.837429
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.971684
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.074482
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.158257
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.245666
(383.94, 13.63, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.336876
