¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(442.30, 14.45, 259.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786586
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.10995
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91312
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9019
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30207
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926324
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128768
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34531
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578733
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831119
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094438
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375759
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.686244
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023643
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.390055
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.801914
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.26389
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.774417
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33692
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9761
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69972
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5002
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41247
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46595
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.70158
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.16919
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.8862
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96817
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38376
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93397
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1369
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354065
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58819
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841353
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104918
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387125
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.699343
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.037586
©(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.405348
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.82003
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.284013
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.795883
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36099
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00416
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72861
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53339
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44939
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50899
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75237
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22935
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.94891
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03599
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4674
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941646
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145075
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362864
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597694
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851643
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115501
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398608
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712549
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.05167
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.421481
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.838291
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.304305
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.817564
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38531
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03249
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75785
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56699
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48682
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55263
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80391
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.29044
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.01279
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.9762
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55301
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949349
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153286
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371705
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607244
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861985
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126187
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.410203
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725862
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.065893
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.437922
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.856698
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.324761
¢(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.839458
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41028
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06111
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78745
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.601
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52475
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59687
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85618
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.35245
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.07786
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.04346
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64063
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957078
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161537
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38059
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616843
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872376
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136979
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.421915
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739282
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080257
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.4545
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.875248
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.345149
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.861565
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43581
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08999
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8174
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63439
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56318
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64173
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9092
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41541
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.14409
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.11223
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73028
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964834
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169824
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.389514
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626485
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.88282
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147871
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434263
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.752807
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.094759
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.471212
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893939
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.365422
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.883882
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46156
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11915
¡(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84778
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66811
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60212
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68719
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96297
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47931
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.21148
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.18252
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.55386
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972613
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178147
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398479
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636172
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893311
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158867
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.446751
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.766436
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.109399
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.488057
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.912771
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.385869
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.906407
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48755
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14858
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87854
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70225
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64156
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73326
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01749
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54416
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.2778
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.25434
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.64279
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980416
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186505
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407482
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645901
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903849
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169963
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459331
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.780166
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124173
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.505037
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.931743
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.406486
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.92914
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51377
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17828
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90966
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73681
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6815
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77994
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07276
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60552
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34343
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.32772
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.73372
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988242
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194898
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416523
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65567
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914435
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181158
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472001
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793997
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.139087
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.522147
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.950851
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.427269
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.952086
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54021
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20825
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94112
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7718
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72196
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82724
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1288
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66689
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41031
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.40269
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.82667
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996089
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203322
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425599
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665481
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925065
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192453
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484762
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80793
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.154131
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.539387
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.970097
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.44822
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.975231
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56688
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23841
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97293
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80721
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76292
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87516
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1856
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72922
¡(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47845
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.47923
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.92167
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003954
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211778
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434711
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675331
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935738
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203845
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.49761
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821959
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169311
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.556754
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.989473
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.469337
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.998584
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59379
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2666
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00508
(442.50, 14.42, 260.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84305
