¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(370.51, 9.12, 337.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896698
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950127
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446719
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01657
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67689
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40466
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24063
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21093
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15461
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12975
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14719
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40971
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85269
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29676
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76429
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2588
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76232
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03293
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28817
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55282
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82727
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11195
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4074
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93925
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750517
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12433
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52906
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977581
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477402
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05113
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7163
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45726
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30138
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28195
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28199
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28909
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30329
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52583
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03907
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49787
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01332
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55873
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98006
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32153
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58472
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85683
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13912
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.432
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83427
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73744
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767285
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1443
ƒ(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553424
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004697
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507759
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08522
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75515
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50948
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36181
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35265
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42301
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45125
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46243
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64281
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27586
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77753
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30793
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86948
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20498
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55386
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89229
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17233
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46285
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76435
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62804
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783751
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162003
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577515
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031511
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537758
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1188
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79351
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56134
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42185
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42295
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56633
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61626
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62471
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76056
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5508
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.067
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61307
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09485
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4373
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79397
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16569
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49984
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79904
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52516
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79998
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17932
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601196
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057971
ƒ(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567428
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1519
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83134
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61009
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4815
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49283
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68487
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78419
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79019
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87932
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54936
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36665
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92923
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32722
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67738
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04217
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42243
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81911
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38144
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815881
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19628
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620031
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084105
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596678
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18448
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86857
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.653
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54068
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56224
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76736
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95507
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95894
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10018
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49403
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67708
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22337
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56725
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92549
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29875
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71252
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16911
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85992
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83152
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212876
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638455
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109894
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62554
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21655
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90521
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69853
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59943
…(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63116
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84936
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12898
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13299
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32089
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43909
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86834
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46343
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82829
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22604
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64149
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0757
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65575
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846851
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229086
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656472
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132126
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65403
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24809
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94128
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74844
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65768
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69957
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93082
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28524
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36232
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54738
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38457
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80579
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.773
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16594
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57619
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00491
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49329
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861883
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244888
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67405
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151765
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682112
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27904
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97904
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79774
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71537
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76741
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01167
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46936
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59753
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77979
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13595
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96745
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00975
…(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51645
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93997
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38272
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99848
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876617
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260309
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691196
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170921
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708272
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30944
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.021
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84634
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77253
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83467
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09188
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59908
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83878
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01834
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20623
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21737
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16865
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86144
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31808
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83888
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891031
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275343
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707895
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189614
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729235
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34057
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06234
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89431
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8291
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90123
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1714
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70955
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08633
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26324
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42877
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47152
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33191
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03496
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7113
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905122
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289968
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724113
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207762
(370.36, 9.21, 337.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749711
