¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9083
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.323819
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.492492
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671042
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862026
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06726
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288359
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527192
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782568
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536466
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856844
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206975
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591099
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014366
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481479
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978127
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53132
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15165
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89267
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7169
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60819
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69118
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38089
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.95919
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.995
(378.56, 14.64, 273.38) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 17.66845
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.92786
(378.56, 14.64, 273.38) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 17.481
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.324312
Ÿ(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493019
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672202
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.863271
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068598
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289803
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528754
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245249
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539745
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860445
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210901
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595428
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019118
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488267
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988013
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54237
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16363
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90109
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71142
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42907
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.62483
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38406
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.93401
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.0153
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.17321
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.96171
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.74199
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.61547
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.7268
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.324866
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493613
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673388
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864603
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.070031
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291347
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530423
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248415
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543194
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864204
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214999
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599915
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024104
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493784
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998265
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5538
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17647
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90992
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70717
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25495
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.60236
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.99764
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.91129
©(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.03659
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.20026
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.99723
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.71395
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.58771
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.69882
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.325482
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.49427
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674639
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.86602
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071555
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292989
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532198
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251713
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54679
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868095
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219305
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604636
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02931
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499558
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00885
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56562
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18976
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91917
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70409
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15297
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.5818
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.71516
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.76193
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.74298
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.72614
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.71138
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.69869
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.63121
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.60904
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.58897
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.326159
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.494993
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675758
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867522
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073171
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.294732
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983031
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25515
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550513
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872193
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223778
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609532
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03473
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505583
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01978
ª(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57782
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20349
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92881
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70219
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15096
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.56313
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.94995
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.87315
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.08215
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.2582
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.07337
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.66432
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.53855
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.64929
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.326897
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.495782
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676601
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869109
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074877
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296572
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986365
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258744
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554436
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876448
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228427
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614668
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040391
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511845
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03105
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59044
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21766
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93885
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70147
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15019
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.74262
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46612
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.85771
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.10644
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.2891
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.11399
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.56794
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.64269
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.51713
(378.56, 14.64, 273.38) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.6277
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.41241
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.327697
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.496637
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.677518
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.870784
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076677
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298514
ª(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9898
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262494
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558499
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88088
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233279
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620004
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046252
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51838
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0427
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60344
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23228
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9493
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70196
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15071
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67247
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49052
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.84466
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.13174
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.3213
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.15635
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.50294
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.48126
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.81893
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.59055
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.62603
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.328557
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.497557
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.678502
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.872489
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078569
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741132
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993382
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26636
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562692
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885446
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238287
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625507
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052378
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525145
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05163
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61682
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24733
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96016
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70365
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15251
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63638
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11664
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.83401
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.15806
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.3548
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.20044
 (378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.20868
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.18726
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.29423
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.58202
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.57131
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329477
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498541
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.679558
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.873806
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080552
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744576
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997101
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270373
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567077
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890236
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243513
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631244
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058694
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532185
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05947
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6306
(378.56, 14.64, 273.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26283
