¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Æ(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773185
(335.89, 6.93, 314.97) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.7692
(335.89, 6.93, 314.97) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.70984
(335.89, 6.93, 314.97) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.49294
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.5326
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.65796
(335.89, 6.93, 314.97) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.46905
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.60639
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.43004
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.38745
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.38087
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.51846
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.90994
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118751
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339345
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608108
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.972452
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380479
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.840478
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.362958
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465426
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990372
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57859
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24222
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99655
(335.89, 6.93, 314.97) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.63532
(335.89, 6.93, 314.97) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.60869
(335.89, 6.93, 314.97) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.52343
(335.89, 6.93, 314.97) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.41523
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.41905
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.54224
(335.89, 6.93, 314.97) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.27575
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.55909
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.38367
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.34226
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.33587
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.47266
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.86069
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111697
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331739
ı(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58673
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948558
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353612
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81005
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.328227
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4608
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985195
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57278
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23561
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98902
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86269
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91675
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.24578
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.2206
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.3091
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.43022
(335.89, 6.93, 314.97) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.0889
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.51473
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.34019
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.29973
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.2934
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.42943
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.81382
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104628
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324122
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56511
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.924404
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.326461
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77932
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293167
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456014
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979812
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5667
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22876
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98121
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84804
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89957
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.13032
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.10531
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.20266
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.3358
(335.89, 6.93, 314.97) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.90823
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.47327
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.29954
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.25985
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.25342
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.38875
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.76929
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097555
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316496
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552761
‡(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900002
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299043
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748299
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257797
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450965
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974176
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56038
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22157
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97303
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83439
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88188
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.01879
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.99394
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.09962
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.2498
(335.89, 6.93, 314.97) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.73353
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.43469
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.26172
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.22256
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.21591
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.35058
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.72706
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090469
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308862
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544509
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875357
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.271364
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717001
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.222134
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445734
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968338
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55382
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21416
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96454
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8246
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86363
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.91105
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.88844
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.99987
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.16613
(335.89, 6.93, 314.97) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.56454
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.39894
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.22667
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.18785
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.18084
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.31489
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.68713
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083379
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301219
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536252
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850486
„(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243444
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.685444
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.186193
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440291
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962256
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54699
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20643
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95575
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81448
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.8337
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.807
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.79361
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.90333
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.08475
(335.89, 6.93, 314.97) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.40107
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.366
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.19437
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.15569
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.14817
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.28165
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.64945
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076283
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293574
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527991
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825397
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215291
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653643
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.149995
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434669
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955976
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53993
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19844
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9466
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80394
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.73305
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.7065
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.70184
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.80991
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.00562
(335.89, 6.93, 314.97) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.24292
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.33583
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.1648
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.12604
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.1179
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.25085
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.61401
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059145
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285923
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519725
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800099
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186918
‹(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.621605
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961271
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428854
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949469
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5326
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19016
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93716
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79308
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.63586
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.60947
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.61303
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.71953
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.92867
(335.89, 6.93, 314.97) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.09689
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.30843
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.13792
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.0989
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.09
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.22246
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.58079
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036939
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27827
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511458
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774604
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158338
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589351
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955866
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422842
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942762
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52508
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1816
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92739
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78183
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.54204
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.51579
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.52712
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.63209
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.85386
(335.89, 6.93, 314.97) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.97453
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.28375
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.11373
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.07424
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.06444
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.19646
(335.89, 6.93, 314.97) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.54976
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014717
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270615
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503191
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754729
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12956
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.556894
Š(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95026
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416617
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935814
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51727
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17277
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91735
(335.89, 6.93, 314.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77021
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.45148
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.42538
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.44401
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.54754
(335.89, 6.93, 314.97) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.78116
(335.89, 6.93, 314.97) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.8555
