¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š (420.23, 14.04, 323.82) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.158653
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338115
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.74171
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.191718
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.688373
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24338
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87438
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6053
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28098
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33798
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64903
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31947
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25997
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78084
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94548
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146268
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348685
Ò(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567822
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803678
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056159
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328715
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624353
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.954321
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316656
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.716537
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.164211
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.657736
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20905
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83305
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33184
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22467
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26555
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56264
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20134
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11242
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61454
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72731
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136294
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337891
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55587
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790802
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042627
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314064
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.608442
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934896
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295356
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.691542
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.136673
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.627343
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17501
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79204
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28337
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16884
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19415
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47706
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08447
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96665
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4505
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51258
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126396
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327286
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544003
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778019
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029207
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299535
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592667
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.915611
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.274214
Ú(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.668206
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.109173
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.597196
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14125
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7524
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23532
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11349
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12978
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39225
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9688
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82262
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28868
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30123
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.116576
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316767
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532227
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765335
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015898
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.285129
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577027
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.89647
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253234
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.645114
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.081882
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.567298
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10779
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42715
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18765
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05864
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.066
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30829
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85433
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68035
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12906
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09326
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106833
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306331
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520535
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752746
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002699
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270848
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561525
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877635
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.232415
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.622204
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.054803
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.537649
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07462
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3857
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14039
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00431
æ(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00283
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22517
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74112
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53984
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97168
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88856
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097169
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295981
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509199
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740255
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989615
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256693
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546162
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.860906
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.211761
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.599482
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.027936
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.508251
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04174
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34458
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09355
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95042
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94028
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14285
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62911
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40584
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81647
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68713
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087586
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285719
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498184
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727864
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.976327
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242663
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530938
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.844331
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.191273
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.576944
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00214
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.479106
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00915
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30379
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04709
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8971
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87836
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06132
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5183
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28515
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66341
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078084
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275544
Ğ(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487265
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715573
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963063
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228762
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515856
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827913
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17095
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.554599
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.977456
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.450214
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.97686
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26334
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00103
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84424
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81707
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98064
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41902
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16599
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.498
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06866
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.265456
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47644
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703382
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949907
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214986
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.500912
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811651
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150795
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532443
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.952986
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.421576
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57705
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22321
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95543
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79186
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75637
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90075
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32296
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0483
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32704
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059321
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255458
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465713
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691628
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936865
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201341
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.486114
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795548
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132931
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.510477
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.928735
í(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.393178
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5418
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18349
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91022
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74001
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69627
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8217
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.228
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93209
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15861
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050065
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245549
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455083
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680197
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923936
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187825
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471457
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779602
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.11552
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.488705
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.904704
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.365048
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50948
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14404
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86539
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68864
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63682
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74346
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13409
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81731
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99449
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040891
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235732
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444552
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668874
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911119
(420.23, 14.04, 323.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174412
