¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99951
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13064
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06123
(434.94, 15.16, 248.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.90785
(434.94, 15.16, 248.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.87398
(434.94, 15.16, 248.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.84389
(434.94, 15.16, 248.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.81759
(434.94, 15.16, 248.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.79503
(434.94, 15.16, 248.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.77621
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467028
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.641432
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828229
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028931
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245847
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479069
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731428
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005329
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303706
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153597
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535954
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955655
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411456
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917727
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48319
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1188
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83831
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67068
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6494
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73713
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00455
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55416
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87176
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39397
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06373
(434.94, 15.16, 248.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.9935
(434.94, 15.16, 248.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.96316
(434.94, 15.16, 248.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.93662
(434.94, 15.16, 248.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.91385
(434.94, 15.16, 248.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.89484
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.474949
ş(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.649906
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837311
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03851
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25621
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490261
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.743553
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018507
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317984
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16836
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552217
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975328
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43687
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946009
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51488
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1545
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8789
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70744
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69214
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78852
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94608
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64425
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97419
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67745
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06836
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.482952
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.658465
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846487
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048368
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266682
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501575
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75581
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03183
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832292
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183344
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568661
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993517
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462574
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974646
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54697
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19069
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92004
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75313
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73546
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84081
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87583
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7359
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07932
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97078
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07514
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.491034
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667111
‹(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855756
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05833
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277262
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513007
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.768198
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523856
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846101
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198487
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585335
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011902
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484558
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00368
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57952
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22744
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96182
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80103
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77944
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85623
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80721
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82919
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18725
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27442
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38731
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499196
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675845
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.865121
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068394
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287952
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524559
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780719
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5367
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860116
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213757
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602179
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030495
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505229
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03311
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6125
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26467
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00415
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84962
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82539
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79716
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74026
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92415
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9232
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58883
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46062
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.507437
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.684661
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874576
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078558
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29875
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536227
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793367
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549631
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874227
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22928
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619175
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049328
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525679
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05207
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6459
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30238
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0471
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89893
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88262
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73941
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67488
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63736
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46433
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68434
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53743
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.515757
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693565
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884124
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.088822
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309655
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548016
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263812
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562745
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888515
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244955
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636421
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068397
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542273
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.069
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67974
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34063
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09063
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94895
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77433
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33583
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61106
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22269
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02847
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75912
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61776
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524153
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702551
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893763
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099186
•(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320659
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559919
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275986
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575969
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902965
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260778
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65386
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087135
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559076
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08609
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69983
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37938
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13478
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99968
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61071
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07322
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54881
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82584
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23248
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88916
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70172
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.532627
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.71162
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903492
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109649
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331702
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011331
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28827
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589349
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917553
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276781
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671462
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102484
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576136
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10337
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71931
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41705
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17955
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03111
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45226
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90362
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45815
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5267
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44302
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11202
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82412
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.541178
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720774
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913313
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120208
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343089
 (434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026017
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300708
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602874
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932351
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292944
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688856
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118053
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593407
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12263
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73906
(434.94, 15.16, 248.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43951
