¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03836
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.364972
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.356155
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.348583
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.345832
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.371313
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9006
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077629
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266556
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468613
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685173
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916532
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160614
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423722
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704377
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006908
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335496
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693519
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085113
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.705735
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.576384
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.51766
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.49054
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.467815
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.446463
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.426501
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.407897
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.390633
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.374705
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.360094
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.346786
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.334788
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.324068
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.314632
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.306463
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.303319
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.325597
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901708
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078805
ñ(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267823
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469957
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686608
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919271
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163577
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425933
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705481
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008084
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336782
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694899
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086651
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.695348
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.570347
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.51263
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.485371
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.462052
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.440131
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.419578
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.400394
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.382566
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.366077
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.350887
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.337049
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.324484
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.313204
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.303205
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.294511
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.291101
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.312634
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902914
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080091
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269182
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471447
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688214
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921042
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166698
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427132
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706761
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009499
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338284
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696598
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088518
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.75332
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.600687
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.537634
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.508941
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.484841
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.462195
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.440899
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.420976
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.402439
î(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.385272
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.369401
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.354872
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.341631
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.329701
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.319058
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.309714
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.306049
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.328511
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904243
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081465
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270681
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473011
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689888
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922872
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169448
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428548
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708294
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011161
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340109
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69856
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090643
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521227
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.684112
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.601021
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.568162
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.542811
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.518968
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.496518
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.475473
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.455821
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.437544
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.42065
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.405088
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.390858
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.377954
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.366367
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.356085
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.352019
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.378069
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905641
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083018
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272305
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474762
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691759
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924859
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170961
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430196
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710076
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013063
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34215
Û(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700825
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093114
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523941
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01494
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.752634
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.695835
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.667132
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.640007
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.614522
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.590619
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.568223
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.547326
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.527934
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.510003
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.493509
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.478414
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.464731
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.452457
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.447585
(419.31, 13.95, 317.25) (402.44, 6.66, 334.90) (0.81, 2.16, 0.81) Human 8.486454
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907164
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084623
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274051
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476622
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693738
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927024
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172668
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432011
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712037
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015207
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344482
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703372
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095885
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527008
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01958
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58115
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20311
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86808
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62383
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4024
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68039
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70941
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47086
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908784
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086368
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27586
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478581
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695861
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929311
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174544
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434043
¶(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714234
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017607
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34713
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70619
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099003
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530406
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0246
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58673
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20782
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8724
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62242
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41391
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70994
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70388
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.910507
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088187
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277857
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480674
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698153
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931718
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17664
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436319
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71666
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020226
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349956
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709316
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102425
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534171
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02989
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59266
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21302
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87825
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62173
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42616
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73954
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69994
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912348
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090145
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279941
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482929
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700496
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934289
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178927
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438762
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719313
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02312
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353095
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712714
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106154
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538287
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03551
¸(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59894
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21867
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88463
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62176
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43918
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76915
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69747
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914285
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092227
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282152
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48528
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703051
(419.31, 13.95, 317.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937011
