¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27142
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612647
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858239
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12388
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412052
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716178
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043519
(399.34, 14.08, 244.75) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.812682
(399.34, 14.08, 244.75) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.669292
(399.34, 14.08, 244.75) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.645905
(399.34, 14.08, 244.75) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.623795
(399.34, 14.08, 244.75) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.602943
(399.34, 14.08, 244.75) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.583335
(399.34, 14.08, 244.75) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.05328
(399.34, 14.08, 244.75) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.03103
(399.34, 14.08, 244.75) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.14496
(399.34, 14.08, 244.75) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.013366
(399.34, 14.08, 244.75) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.998013
(399.34, 14.08, 244.75) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.153206
(399.34, 14.08, 244.75) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.620107
(399.34, 14.08, 244.75) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.792515
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.75083
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.74023
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.73155
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.08904
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.08382
ã(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.08176
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.08283
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.08706
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.09444
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.10497
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390111
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618186
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864224
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130336
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419098
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728208
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057558
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416551
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810361
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244298
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724737
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35082
(399.34, 14.08, 244.75) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.14904
(399.34, 14.08, 244.75) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.12502
(399.34, 14.08, 244.75) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.10262
(399.34, 14.08, 244.75) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.15339
(399.34, 14.08, 244.75) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.03487
(399.34, 14.08, 244.75) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.019487
(399.34, 14.08, 244.75) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.005495
(399.34, 14.08, 244.75) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.128729
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.73082
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.64303
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.63249
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.62386
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.65197
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.64671
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.64453
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.64543
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.64941
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.65648
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.66664
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395204
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62371
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870181
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136798
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426117
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737181
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070633
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432009
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827362
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263083
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745551
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36538
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02937
(399.34, 14.08, 244.75) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.19933
(399.34, 14.08, 244.75) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.17676
ä(399.34, 14.08, 244.75) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.15581
(399.34, 14.08, 244.75) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.13645
(399.34, 14.08, 244.75) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.75383
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19225
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.30765
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.61685
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.53888
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.52841
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.51982
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.23561
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.23031
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.22803
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.22877
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.23252
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.23931
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.24912
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400336
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629213
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876135
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143248
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433138
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746209
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080464
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446218
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84444
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28195
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766517
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37975
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97344
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5195
(399.34, 14.08, 244.75) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.69666
(399.34, 14.08, 244.75) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.52847
(399.34, 14.08, 244.75) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.50979
(399.34, 14.08, 244.75) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 12.2453
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53984
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.5882
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.45057
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.43828
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.42787
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.41933
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.8386
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.83327
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.8309
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.83149
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.83504
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.84155
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.85104
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405432
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63468
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882068
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149691
î(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440112
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755232
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090317
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457001
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859867
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300917
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787554
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39389
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9183
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45864
(399.34, 14.08, 244.75) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.44625
(399.34, 14.08, 244.75) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.30896
(399.34, 14.08, 244.75) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.29056
(399.34, 14.08, 244.75) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 12.02995
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.55325
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.48077
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.35332
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.34111
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.33075
(399.34, 14.08, 244.75) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.80252
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.45972
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.45436
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.45191
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.45236
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.45572
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.46198
(399.34, 14.08, 244.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.47116
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134787
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329793
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538643
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762778
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003901
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263982
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54596
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858555
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199467
(399.71, 14.10, 244.58) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.055861
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904428
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281972
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.324718
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.300626
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.278042
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.256945
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.237318
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.219149
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.20242
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.187122
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.173244
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.160769
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.149694
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.253117
ó(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.244709
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.237697
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.232069
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.227826
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.224963
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.223477
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.223372
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127267
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321792
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530052
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753551
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996191
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261992
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549944
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862904
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204239
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549558
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901545
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.265293
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.239923
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.216066
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.193697
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.172806
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.153371
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.13538
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.118818
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.10367
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.089929
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.07758
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.066619
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.169114
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.160797
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.153859
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.148295
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.144103
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.141279
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.13982
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.139726
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119858
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313886
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524757
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753359
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999681
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265756
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554013
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867357
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209061
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544533
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897688
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.183146
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.158015
‚ (399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.13438
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.112225
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.091529
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.072279
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.054459
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.038056
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.023056
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.009447
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.997222
(399.71, 14.10, 244.58) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.986367
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.087969
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.079737
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.072872
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.06737
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.063227
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.06044
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.059006
(399.71, 14.10, 244.58) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.058924
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116269
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314852
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527803
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756661
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00322
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269602
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558173
(399.71, 14.10, 244.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871907
