¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Â(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984247
(415.98, 14.51, 246.23) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 18.63946
(415.98, 14.51, 246.23) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.71104
(415.98, 14.51, 246.23) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.61058
(415.98, 14.51, 246.23) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 20.00431
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295857
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453312
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621323
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800863
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993202
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199676
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421888
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661654
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917277
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19012
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491865
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831144
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203914
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615272
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066084
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565601
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12498
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75557
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36297
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04595
(415.98, 14.51, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.504909
(415.98, 14.51, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.490007
(415.98, 14.51, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.476422
(415.98, 14.51, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.464142
(415.98, 14.51, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.453156
(415.98, 14.51, 246.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.617627
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.47201
É(415.98, 14.51, 246.23) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 19.16893
(415.98, 14.51, 246.23) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.97001
(415.98, 14.51, 246.23) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.85817
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.294666
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452085
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619991
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799461
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991684
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198056
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420148
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659754
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914323
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18691
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486592
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82535
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197541
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608242
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062494
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561615
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1205
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75049
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34709
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01803
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84419
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67462
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60638
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09213
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.19178
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.11592
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.11039
(415.98, 14.51, 246.23) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 17.44646
(415.98, 14.51, 246.23) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.23919
(415.98, 14.51, 246.23) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.11535
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.293629
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.450946
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.618786
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79815
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990303
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196562
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418542
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658052
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911538
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18391
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481491
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819792
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19142
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601473
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049727
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557968
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11644
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74589
Ğ(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33195
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9909
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81318
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63463
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56068
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98106
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.24719
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.16852
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.14839
(415.98, 14.51, 246.23) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 20.33314
(415.98, 14.51, 246.23) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.51908
(415.98, 14.51, 246.23) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.38256
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.292644
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.449926
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617683
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796991
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98905
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195232
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41708
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656464
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908988
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181133
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476766
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814452
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185534
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594983
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033602
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554712
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11273
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74169
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31758
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96456
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78309
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59584
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51643
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87246
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.30547
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.2239
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.20365
(415.98, 14.51, 246.23) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 20.97483
(415.98, 14.51, 246.23) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.81024
(415.98, 14.51, 246.23) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.66032
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.291788
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.449017
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61671
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.795963
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987932
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194023
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415801
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655057
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906617
Ì(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178585
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47397
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809326
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179917
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588768
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017801
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538107
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10941
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73311
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30394
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94083
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7537
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55835
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47367
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76635
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.36669
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.28211
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.26174
(415.98, 14.51, 246.23) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 19.31747
(415.98, 14.51, 246.23) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 20.11328
(415.98, 14.51, 246.23) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.94917
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.291035
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448207
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.615822
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.795011
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986932
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19294
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414656
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653481
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904463
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176221
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471451
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804432
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174503
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582794
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005686
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520752
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10414
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72154
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2911
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92643
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72163
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52209
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43232
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67813
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.43089
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.34319
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.32269
(415.98, 14.51, 246.23) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 19.92537
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53414
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.29038
Ã(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447484
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.615073
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794224
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986061
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192016
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413663
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651669
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902499
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174114
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469112
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799744
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169379
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577127
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997053
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503742
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08497
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71063
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27898
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91289
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69068
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48703
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39238
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63723
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.49814
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.40719
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.38657
(415.98, 14.51, 246.23) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 19.4138
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30655
(415.98, 14.51, 246.23) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 18.78563
(415.98, 14.51, 246.23) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 18.77757
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.289813
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.4469
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614435
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793509
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985339
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191224
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412802
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650025
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900737
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17218
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467036
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795289
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164465
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57138
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988789
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487072
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06615
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68868
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2676
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90018
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66077
Õ(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45326
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35382
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59772
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.56848
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.47417
(415.98, 14.51, 246.23) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.45341
(415.98, 14.51, 246.23) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 17.7014
(415.98, 14.51, 246.23) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.79376
(415.98, 14.51, 246.23) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.78505
(415.98, 14.51, 246.23) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 19.72933
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.289335
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.446403
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.613917
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792945
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984749
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19058
(415.98, 14.51, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412102
