¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(390.34, 13.96, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204923
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.67879
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.66838
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.66046
Û(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.65504
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.65211
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.65167
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.65371
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.65823
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.66525
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120183
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330478
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556745
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795266
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05287
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331939
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635168
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966218
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329023
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727848
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168207
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669903
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23313
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86776
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58814
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29198
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92237
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62307
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45252
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52598
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.63843
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.62304
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.61016
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.59977
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.59187
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.58646
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.58352
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.58305
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.58507
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.58955
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.59652
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115653
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32566
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551592
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791341
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048623
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32734
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630172
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960366
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321705
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718779
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15707
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658142
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21993
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85282
â(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57111
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23672
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86119
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55495
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33012
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35021
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48604
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.60484
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.5916
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.58086
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.5726
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.56682
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.56351
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.56268
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.56433
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.56844
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.57504
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111175
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320831
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546399
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787456
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044436
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32279
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625207
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954924
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315762
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712257
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149839
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646439
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20678
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83796
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55417
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23212
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84318
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52064
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27579
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18785
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28861
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.62677
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.61318
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.60208
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.59348
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.58736
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.58372
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.58255
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.58386
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.58764
(390.70, 14.00, 251.35) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 16.59391
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106725
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316054
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541238
Ğ(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78361
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040265
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318277
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620305
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949564
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309872
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705785
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142701
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634789
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1937
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82317
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53736
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27311
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88845
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5709
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33195
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34497
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.75538
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.74261
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.7322
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.72415
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.71847
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.71512
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.71412
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.71546
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.71916
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.7252
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.7336
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10229
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311296
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536098
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778575
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03616
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313801
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615443
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944272
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304092
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69936
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135613
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623201
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18069
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80848
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52215
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31496
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93473
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6223
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45798
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.46894
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.45295
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.4393
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.42797
Ü(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.41896
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.41226
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.40787
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.40577
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.40597
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.40848
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.41329
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.4204
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097862
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30652
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530979
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773046
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03208
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30936
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610631
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939005
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298321
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693051
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128613
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611668
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16775
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79387
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51008
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35641
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98203
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67486
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59508
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.3195
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.30318
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.28919
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.27749
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.26809
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.26097
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.25615
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.2536
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.25332
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.25533
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.2596
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.26617
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093457
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301802
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525875
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76753
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02803
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305013
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605875
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933823
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292625
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686775
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121711
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603946
ç(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1549
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77932
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.498
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34248
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03033
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72859
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7352
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.23058
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.21406
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.19985
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.18793
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.17828
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.17092
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.16582
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.16299
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.16243
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.16412
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.16809
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.17431
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089086
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297085
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520828
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762065
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022964
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300684
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601151
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928704
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287005
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680569
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114817
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596315
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1421
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76488
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48594
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32852
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07967
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80745
(390.70, 14.00, 251.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87848
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.19817
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.18168
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.16749
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.15558
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.14595
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.13859
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.1335
(390.70, 14.00, 251.35) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 15.13067
