¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623519
(380.51, 14.27, 268.63) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 19.02435
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.401621
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573296
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757129
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953528
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164879
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393798
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641402
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908918
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198407
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.514451
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859918
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237764
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232102
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71686
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28178
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89886
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59659
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37779
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33326
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38659
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61764
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10758
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.65458
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.65878
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.66576
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.67554
‹(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.68811
(380.51, 14.27, 268.63) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 18.79553
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.401349
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573005
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756817
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95351
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164682
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393586
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641171
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90911
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198509
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.514566
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.860873
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795017
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234401
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718983
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28055
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89747
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59499
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38128
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33734
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39218
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61475
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10408
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.41797
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.42185
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.42848
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.43787
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.45002
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.46495
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.401137
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.572779
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756574
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953577
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164566
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39346
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641036
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909419
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198732
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.514807
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392501
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794283
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236904
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721293
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27954
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89635
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59373
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38511
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34177
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39829
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61243
‘(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10127
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.18996
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.19354
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.19983
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.20885
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.2206
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.23509
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400985
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.572617
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756401
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95364
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164527
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393418
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640991
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909582
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199072
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515181
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392025
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793738
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237329
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72378
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27882
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89548
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59278
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38889
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34657
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.405
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61069
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0992
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.97016
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.97344
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.97942
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.9881
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.99946
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.01353
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400895
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57252
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756296
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953528
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164571
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393464
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64104
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909635
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199533
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026245
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39168
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793382
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236917
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726464
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2783
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89494
£(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59214
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38667
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35169
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41225
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58568
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09779
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16748
(380.51, 14.27, 268.63) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 19.96722
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.02442
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.01031
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.99891
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.99021
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400865
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.572487
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756262
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953491
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164692
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393595
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641181
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909791
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692237
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026094
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391541
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793182
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236707
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728888
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27805
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89467
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59181
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38628
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35717
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42006
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53669
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07204
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.63551
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.63706
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.64124
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.64805
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.65751
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.22174
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400894
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.572519
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756295
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953527
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164893
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393812
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641418
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910047
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692246
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026088
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391512
§(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793179
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236717
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729818
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27805
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89466
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5918
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38627
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36301
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42467
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48828
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04227
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.46116
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.46252
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.46649
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.47306
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.48225
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.4621
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400984
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.572615
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756398
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953637
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165174
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394115
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641745
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38626
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692378
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026231
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391682
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793381
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236916
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733899
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27828
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89495
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59213
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38663
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3692
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40695
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44038
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01367
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.29277
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.29395
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.29771
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.30406
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.313
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.71172
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.401133
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.572774
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75657
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953822
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165534
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394505
¶(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103127
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386503
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692645
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026527
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392025
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79373
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237305
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738235
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27879
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8955
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59276
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38737
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37384
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39015
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39305
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98619
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.13011
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.13112
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.13469
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.14082
(380.51, 14.27, 268.63) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 17.14952
(380.51, 14.27, 268.63) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.97105
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.401343
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.572999
(380.51, 14.27, 268.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756811
