¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(342.22, 7.21, 365.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0025
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.862156
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.306859
(342.22, 7.21, 365.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39524
(342.22, 7.21, 365.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03963
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.199859
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.228525
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.258224
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.28899
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.320852
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.353846
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.388007
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.423375
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.521195
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.635351
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.756147
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.884157
(342.22, 7.21, 365.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.709201
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.483416
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.309752
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.272882
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.821841
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.010541
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.112652
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.218875
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.329429
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.32723
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.212521
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.207106
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.25507
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.346554
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.442108
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.744409
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.170755
(342.22, 7.21, 365.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39379
(342.22, 7.21, 365.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63253
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.155793
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.183666
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.212548
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.242469
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.27346
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.305555
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.338789
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.385252
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.491803
ì(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.604366
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.723438
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.849576
(342.22, 7.21, 365.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.591498
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.331028
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.318187
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.500834
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.745727
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.877791
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.975821
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.077758
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.164525
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.155161
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.146886
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.139695
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.235307
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.231436
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.322304
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.632032
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.041247
(342.22, 7.21, 365.74) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.8582
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.113074
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.140188
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.168287
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.197401
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.22756
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.258796
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.291142
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.357972
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.463093
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.574113
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.691514
(342.22, 7.21, 365.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.401529
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.379539
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.365741
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.210259
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.43228
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.66012
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.750786
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.844992
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.942914
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.001143
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.992008
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.983937
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.976926
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.866577
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.265446
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.262333
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.524692
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.917892
(342.22, 7.21, 365.74) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.80763
è(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.071653
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.09804
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.12539
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.153732
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.183095
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.213509
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.245008
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.331316
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.435052
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.544573
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.660353
(342.22, 7.21, 365.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.295935
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.415618
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.946055
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.14823
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.365621
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.541945
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.629186
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.7198
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.813959
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.846044
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.837127
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.829249
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.822407
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.697608
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.559072
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.29756
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.422075
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.800287
(342.22, 7.21, 365.74) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.75939
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.031484
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.057175
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.083808
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.111412
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.140013
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.169642
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.208148
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.305274
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.407664
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.515734
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.629943
(342.22, 7.21, 365.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.19446
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.453005
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.889703
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.087864
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.300796
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.428663
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.51268
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.599922
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.690546
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.698651
ê(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.689938
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.682244
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.675563
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.5378
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.40564
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.334062
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.331697
(342.22, 7.21, 365.74) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.73518
(342.22, 7.21, 365.74) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.71343
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.992524
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.017549
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.043495
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.070392
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.098264
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.127141
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.183919
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.279832
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.380916
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.487576
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.600263
(342.22, 7.21, 365.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.096886
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.49174
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.834815
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.029106
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.237745
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.319994
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.400979
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.485046
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.567948
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.558428
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.549911
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.542389
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.518903
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.386455
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.260198
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.069749
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.369492
(342.22, 7.21, 365.74) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.601099
(342.22, 7.21, 365.74) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.66972
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.954732
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.979117
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.004407
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.030626
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.057799
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.085956
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.160244
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.25498
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.354796
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.460089
(342.22, 7.21, 365.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.938625
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.546975
ë(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.603383
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.781346
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.971907
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.140384
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.215688
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.293814
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.374893
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.434213
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.424897
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.416565
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.409209
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.369566
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.242952
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.12217
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.904609
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.408639
(342.22, 7.21, 365.74) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.472647
(342.22, 7.21, 365.74) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.62821
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.918068
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.941841
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.966501
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.99207
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.018575
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.048162
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.137112
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.230704
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.329289
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.433257
(342.22, 7.21, 365.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.85042
(342.22, 7.21, 365.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.912656
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.573416
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.729256
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.916217
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.042787
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.115509
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.190938
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.269198
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.306736
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.297616
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.28946
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.282261
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.227924
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.106726
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.991029
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.749257
(342.22, 7.21, 365.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.449182
(342.22, 7.21, 365.74) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.349503
(342.22, 7.21, 365.74) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.58888
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.882494
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.90568
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.929734
ë(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.954682
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.980546
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.026598
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.114511
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.206994
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.304385
(342.22, 7.21, 365.74) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.407066
(342.22, 7.21, 365.74) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.765441
