¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(387.88, 13.04, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.852773
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.498223
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.618158
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.745376
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.880567
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.026032
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.182921
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350713
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.5306
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723865
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932074
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156943
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400533
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663589
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928517
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216515
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523669
¸(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85726
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223042
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625914
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071713
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567629
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991502
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42522
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89997
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42184
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99805
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53625
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60159
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.164538
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.265207
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.37158
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.484002
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.603083
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.729427
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.863622
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.006787
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.162397
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.328768
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.507069
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698604
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904891
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127576
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368702
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623673
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885283
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169531
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475729
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804913
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165663
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562749
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001779
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489796
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959069
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39962
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87511
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39452
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96796
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23511
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22031
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.848062
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.252692
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.358343
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.470043
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.588315
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.713799
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847026
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.988798
´(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.142228
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.307234
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484043
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673884
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878258
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098839
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337616
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584703
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843096
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123727
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429036
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753966
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109834
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501261
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933792
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4142
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916265
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35294
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83156
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3583
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93969
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94908
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0857
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.836848
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.240409
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.345376
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.456361
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.573882
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.698464
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.830757
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.971536
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.122503
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.286161
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.46146
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649642
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852186
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07072
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307197
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546651
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801926
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079001
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380784
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704268
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055432
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441418
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867704
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339448
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852175
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30797
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78229
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30411
©(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88091
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7916
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52807
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.825846
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.918755
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.332724
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.44299
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.559709
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.683451
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.814853
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.954598
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.103477
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.265513
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.439372
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62597
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826705
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043218
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276233
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509441
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761725
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035404
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33333
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655879
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002449
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383217
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803421
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266349
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770815
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26465
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73488
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25202
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82336
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80366
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36044
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.815055
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.907385
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.320279
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.42987
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.545857
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.668764
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.799294
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.93804
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.085861
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.245302
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.417731
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60274
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.80174
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016329
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242578
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473165
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722489
¦(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992858
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28707
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608253
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950934
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326619
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740931
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195366
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691874
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22295
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68925
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2019
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76804
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81771
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37816
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.804474
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.896239
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.993151
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.417007
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.53227
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.654419
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.784021
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.921849
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.06864
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.225514
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.396545
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.580059
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777338
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990018
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209671
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43774
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684189
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951386
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241951
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559015
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900737
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271515
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680199
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126423
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615237
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16099
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64548
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15377
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71495
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83386
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39845
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.794102
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.885314
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.981627
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.404439
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.518957
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.640329
©(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.769109
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.906022
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.051784
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.20728
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.375846
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557836
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753489
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964301
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177532
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403145
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646849
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9109
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197957
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511042
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851898
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217959
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621129
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059437
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540863
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07794
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60339
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1076
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73061
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86524
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42132
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.783937
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.874608
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.970338
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.071541
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.505973
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.626553
(387.41, 12.98, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.754547
