¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942065
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75567
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61893
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73916
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91808
(346.95, 7.02, 312.88) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 24.26165
(346.95, 7.02, 312.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.24584
(346.95, 7.02, 312.88) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 24.23367
(346.95, 7.02, 312.88) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 24.22513
(346.95, 7.02, 312.88) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 24.2202
(346.95, 7.02, 312.88) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 24.21889
(346.95, 7.02, 312.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.22119
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547781
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777138
Ÿ(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024191
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291095
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580239
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892773
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223563
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584622
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980261
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426715
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931685
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49545
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09607
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71035
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46327
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05471
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68703
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80431
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6799
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9679
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44576
(346.95, 7.02, 312.88) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 24.14162
(346.95, 7.02, 312.88) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 24.12584
(346.95, 7.02, 312.88) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 24.11368
(346.95, 7.02, 312.88) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 24.10513
(346.95, 7.02, 312.88) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 24.10018
(346.95, 7.02, 312.88) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 24.09883
(346.95, 7.02, 312.88) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 24.10107
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547329
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776641
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02366
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2905
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579611
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891793
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222468
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583466
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978957
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421252
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925632
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48867
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10392
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72132
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47573
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11093
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81539
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85269
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 16.93832
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 16.919
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 16.90225
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 16.88805
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 16.87639
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 16.86726
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 16.86065
§(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 16.85657
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 16.855
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 16.78216
(346.95, 7.02, 312.88) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 16.78777
(346.95, 7.02, 312.88) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 16.8654
(346.95, 7.02, 312.88) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 16.87391
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546849
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776122
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02311
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289898
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578963
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890846
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221451
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582316
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977729
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415815
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9195
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48183
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11197
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73244
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48832
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1684
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94608
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90081
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80093
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 18.28008
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 18.23995
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 18.22462
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 18.21202
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 18.20216
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 18.19503
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 18.19062
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 16.87738
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 18.18993
(346.95, 7.02, 312.88) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 18.19367
(346.95, 7.02, 312.88) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 18.20012
(346.95, 7.02, 312.88) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 18.20929
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546369
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775634
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022575
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289319
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578321
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889925
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220426
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581182
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976514
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411445
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913412
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47504
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10583
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74364
¡(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50105
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2272
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07905
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94869
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86103
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28075
(346.95, 7.02, 312.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.91752
(346.95, 7.02, 312.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.88951
(346.95, 7.02, 312.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.86513
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 18.22572
(346.95, 7.02, 312.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.82716
(346.95, 7.02, 312.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.81354
(346.95, 7.02, 312.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.8035
(346.95, 7.02, 312.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.79701
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545081
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774713
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02199
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288735
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577657
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889005
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21948
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580156
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975316
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41013
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907339
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46819
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09811
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75495
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51389
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28733
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21444
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99623
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92085
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38922
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12904
(346.95, 7.02, 312.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.73492
(346.95, 7.02, 312.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.7097
(346.95, 7.02, 312.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.68822
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 18.20273
(346.95, 7.02, 312.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.65639
(346.95, 7.02, 312.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.64602
(346.95, 7.02, 312.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.63933
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54254
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771937
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019122
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286177
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575514
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888143
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218524
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579113
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974163
†(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408869
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901215
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46132
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09042
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76634
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52683
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34874
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35228
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04349
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98025
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5056
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16341
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 16.83909
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 17.04619
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769228
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016175
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282978
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572024
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886238
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217588
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578088
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973057
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407657
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896662
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45511
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0827
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77783
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53988
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40951
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49257
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09043
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03934
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62187
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19643
(346.95, 7.02, 312.88) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 16.83611
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537437
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76647
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013215
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27975
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568544
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882409
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216705
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577137
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971995
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4065
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895477
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45378
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08063
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78468
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54913
½(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.6465
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.61593
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.60312
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.59196
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.58245
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.5747
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.56844
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.56375
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.56086
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.55956
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.55996
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.56216
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534845
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76369
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010242
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276518
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565077
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87861
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215873
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576203
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970981
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405364
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894298
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45244
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07912
(346.95, 7.02, 312.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78758
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.54009
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.46964
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.45061
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.43627
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.42352
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.4123
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.40277
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.39472
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.38825
(346.95, 7.02, 312.88) (332.53, 1.45, 331.29) (0.81, 2.16, 0.81) Human 10.38335
