¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39877
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11903
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84813
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76559
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91894
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50514
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.11156
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12284
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577028
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885274
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220938
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550165
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742508
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827417
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915343
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006389
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100697
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198372
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299588
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408245
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536641
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670026
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808683
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00591
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52253
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2003
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93142
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86137
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01167
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64472
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00969
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.30801
÷(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572351
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880169
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21539
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550433
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717993
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802351
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88967
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980107
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073766
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17075
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28402
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407622
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536001
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669383
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80805
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07019
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59548
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28315
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01646
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95209
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10598
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76832
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91663
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.49641
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567513
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87492
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209603
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550644
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694526
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778333
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865114
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954946
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050684
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165386
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284451
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408028
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536425
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669811
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808472
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13596
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66983
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36134
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10327
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04238
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20946
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88909
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83965
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.68813
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56251
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869449
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203696
ø(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550837
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672068
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75538
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841557
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941406
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051987
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166722
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285834
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409448
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537897
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671324
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810038
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20319
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74561
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43928
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19188
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1248
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32285
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01208
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76321
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.87887
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557342
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863854
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197556
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550955
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65064
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734073
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836938
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943613
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054243
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169046
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288187
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411913
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540434
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673934
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850565
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27196
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8228
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51875
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28236
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20871
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43836
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13734
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78296
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.06487
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55203
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858098
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191265
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550665
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63769
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737007
ô(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839939
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946708
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057421
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17231
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291593
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415368
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543969
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677624
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915083
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34226
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90143
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59981
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36453
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29407
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55608
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26484
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94289
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.25374
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546558
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85216
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1848
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534387
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641411
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740809
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843863
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950717
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061561
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176593
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295945
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419897
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548629
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6824
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981009
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41417
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98153
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6825
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44129
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38094
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.676
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39473
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.10614
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.44551
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540979
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846065
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178147
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51741
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645929
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745465
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848634
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955658
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066622
î(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181782
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301286
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425426
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554319
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688272
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0484
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48771
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0632
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76355
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51962
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46936
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79823
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35706
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27281
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.64021
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535245
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83981
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171914
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501165
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641902
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750995
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854335
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96147
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072613
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18797
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307689
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43197
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561071
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70908
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11729
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56291
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14124
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83391
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59952
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55929
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92275
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.26447
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44298
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.83788
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529369
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833404
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167523
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485662
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625801
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757414
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860918
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96826
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07959
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195135
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31505
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439585
ï(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568881
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77371
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18763
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63982
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21858
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90567
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68101
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65084
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17533
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61674
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.04307
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523318
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826825
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162958
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470852
(337.33, 7.60, 342.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610442
