¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14414
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202848
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615424
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073162
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583739
˜(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15684
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80458
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54238
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3903
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37487
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53173
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91031
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51832
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.41036
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.39214
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.37627
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.36271
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.35146
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.34253
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.33589
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.33154
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.036339
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.194813
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.364309
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546146
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741743
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384953
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626811
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88873
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173372
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483729
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823328
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196532
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608457
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065366
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575092
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14709
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7935
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52971
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3757
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3578
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51158
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8861
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47394
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.42233
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.40409
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.3882
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.37463
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.36337
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.35442
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.34777
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.34341
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.035191
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.193585
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.363096
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544796
Š(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740293
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381299
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62284
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88446
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168732
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47863
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817754
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190365
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601667
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05785
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566623
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1376
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78272
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51739
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3615
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34121
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.492
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86259
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4487
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.43663
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.41837
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.40245
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.38886
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.37759
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.36862
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.36196
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.35759
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.034104
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.192426
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.361853
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543524
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154333
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377759
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61902
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880294
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164212
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473684
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812358
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184405
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595061
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05052
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558439
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12839
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77228
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50546
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34773
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32516
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47301
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83984
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4245
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.45327
£(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.43498
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.41904
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.40543
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.39413
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.38515
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.37848
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.3741
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.033082
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.191332
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.360683
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94393
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151138
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374305
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615295
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876288
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159799
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4689
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807084
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178652
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588689
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043429
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550518
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11943
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76217
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49391
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33438
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30962
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45465
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81784
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40125
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.47226
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.45395
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.43797
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.42434
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.41302
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.40402
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.39733
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.39294
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.032122
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.190307
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.748393
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941093
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148053
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370962
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611684
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872379
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15559
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464269
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802016
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173036
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582517
¬(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036551
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542845
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11084
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75238
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48273
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32148
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29458
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4369
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79654
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.379
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.49362
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.47527
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.45927
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.4456
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.43426
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.42524
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.41853
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.41412
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.031224
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.56621
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745808
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938272
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145045
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367753
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608187
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868589
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151456
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459796
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797091
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167647
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576515
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029902
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535419
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10245
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74294
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47192
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30899
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28003
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4197
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77596
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31939
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.51736
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.49898
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.48294
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.46924
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.45788
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.44883
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.4421
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.43767
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.03039
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563866
 (327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743268
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935611
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142164
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364623
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604833
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864954
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147482
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455439
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792335
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162421
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570761
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023457
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528239
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09436
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73378
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46146
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29693
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26598
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40315
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74907
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18589
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.54351
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.52508
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.50901
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.49528
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.48388
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.47481
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.46805
(327.15, 7.66, 368.36) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.46361
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.393982
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561595
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.740852
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932986
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139357
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361622
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60159
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861407
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143644
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451261
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787745
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157363
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565172
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017298
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521299
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0866
(327.15, 7.66, 368.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72496
