¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Õ(385.03, 13.89, 255.08) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 14.65115
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859875
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119405
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403632
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718669
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074165
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.364688
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.347276
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.331174
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.316377
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.302867
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.290637
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.279676
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.269977
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.261534
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.254337
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.248384
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.243669
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.240187
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90432
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398082
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621334
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861796
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121464
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402793
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71776
ı(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07269
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.366144
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.348729
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.332628
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.317828
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.304317
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.292088
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.281126
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.271428
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.262984
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.255788
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.249835
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.245121
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.24164
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87109
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399717
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623096
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863696
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123535
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404974
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716812
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071133
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.368819
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.351402
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.335299
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.320498
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.306988
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.294754
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.283792
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.274095
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.265651
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.258454
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.252502
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.247789
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.244311
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83773
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96577
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401361
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624874
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865596
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125597
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407209
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715803
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069494
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.372718
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.355298
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.339192
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.324387
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.310874
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.298641
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.287678
ø(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.277979
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.269537
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.262341
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.256392
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.25168
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.248205
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80419
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9219
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402995
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626628
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867503
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127657
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409441
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715623
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067786
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.377843
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.360418
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.344307
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.329499
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.315984
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.303748
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.292786
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.283086
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.274642
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.267449
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.2615
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.256792
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.253321
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77051
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87788
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404652
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628396
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869418
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129721
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411675
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717757
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050436
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.384197
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.366764
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.35065
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.335837
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.322318
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.310081
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.299116
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.289417
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.280973
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.273783
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.267835
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.263131
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.259663
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73674
ì(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83369
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406294
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630164
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871312
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131774
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412723
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71725
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028915
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.391784
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.374346
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.358223
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.343407
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.329883
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.317643
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.306678
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.296977
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.288535
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.281345
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.275402
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.270701
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.267238
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70279
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78937
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407919
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631929
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872972
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131901
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412254
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716737
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026083
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378942
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.383163
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.367035
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.352212
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.338685
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.326442
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.315475
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.305773
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.297332
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.290143
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.284204
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.279508
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.276051
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66876
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74492
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40956
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632765
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872571
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131479
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411787
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71623
ì(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02798
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355479
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.393227
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.37709
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.362261
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.348729
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.336482
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.325512
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.315811
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.30737
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.300185
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.294249
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.289557
(385.03, 13.89, 255.08) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.286107
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63459
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70032
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409719
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632402
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872171
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131043
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411303
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715726
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029997
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345767
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736285
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183125
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679646
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.958845
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.930619
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.904027
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.879048
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.855661
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.83385
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.813597
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.83808
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.818795
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60032
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65561
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409385
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632028
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871781
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130608
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410845
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715216
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032158
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348123
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.541697
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.509956
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.479712
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.450938
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.423615
÷(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.397713
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.382156
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.373857
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.366821
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.361045
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.356523
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.5264
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56598
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61079
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409047
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631668
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871386
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130192
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410379
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714714
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034477
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350621
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.479496
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.463432
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.448688
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.435252
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.423112
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.412263
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.402694
(385.03, 13.89, 255.08) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.394397
