¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.619009
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51468
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10649
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99716
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24785
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351612
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57638
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818659
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08059
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327319
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608856
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914175
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246265
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60879
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006088
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502306
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24911
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04838
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77529
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6066
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63721
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80146
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12929
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5389
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1506
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11594
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46203
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349824
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574473
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816597
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078358
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292857
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560308
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861464
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188859
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546064
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937228
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422936
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15655
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0159
ƒ(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7528
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61714
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66246
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83272
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14993
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56337
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20541
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23593
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82896
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348071
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57255
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814531
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066306
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279183
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512457
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809536
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132354
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484344
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86958
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344362
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06512
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9081
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74036
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63847
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68549
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85484
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17079
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6853
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26091
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35715
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346277
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570611
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812449
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053747
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265796
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492161
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758408
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076736
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423614
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803022
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266663
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974737
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8018
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75859
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65963
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70408
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8768
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19321
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82827
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32515
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48775
…(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34445
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568657
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810374
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041427
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252708
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478179
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719341
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02199
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363875
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737574
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189783
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885482
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70938
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77668
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68066
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72258
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89864
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31263
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94899
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41598
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65168
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342649
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566713
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80824
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029403
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239872
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464511
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70469
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968056
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305071
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673249
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113741
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797334
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71731
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75874
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70151
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74093
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92113
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4336
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02774
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50828
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81779
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340837
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564754
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806152
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017619
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227325
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451128
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690385
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946766
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247244
‡(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609991
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03853
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71028
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72393
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73928
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72218
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75919
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01864
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55622
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10769
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62364
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98606
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338975
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562764
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804007
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006085
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215073
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438062
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676384
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931773
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205997
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547797
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964199
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664149
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72927
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71937
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74267
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77737
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11688
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66294
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18931
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74998
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26017
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337153
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560782
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79929
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994848
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203084
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425242
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662732
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917142
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190293
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486628
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890729
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667416
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73332
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69908
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74089
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85124
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21589
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76875
„(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29212
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92364
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55072
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335292
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558796
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788934
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983838
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191369
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412769
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649398
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902856
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17495
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467749
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818074
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6696
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73603
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67833
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71627
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9337
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30881
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87547
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39657
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10034
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84696
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333418
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556764
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77882
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973114
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179944
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400597
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636361
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888906
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159958
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451641
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823318
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670725
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73742
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65725
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71976
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01665
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39713
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00638
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50265
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28014
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14889
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33154
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554751
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768983
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962621
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168798
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388694
…(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623683
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875313
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145393
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449356
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883619
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670807
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73752
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63571
(334.58, 7.50, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75435
