¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(374.66, 14.67, 298.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47253
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454518
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708399
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98416
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284675
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613427
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974483
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372851
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81441
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289821
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.75191
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71635
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441685
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694504
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969038
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268186
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595312
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954565
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350776
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789926
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267994
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.64113
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58586
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428878
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680555
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953846
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251616
¡(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577166
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934585
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328695
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765362
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246155
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53115
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45631
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96217
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415972
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666578
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938639
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234987
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558952
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91456
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306544
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740764
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224235
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.42223
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.66472
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81621
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402994
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65251
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92338
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218324
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540694
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894458
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284316
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716064
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196751
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.3139
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.54315
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6714
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390027
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63846
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908065
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201588
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522384
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874298
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262058
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691341
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169134
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.20641
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.42258
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52785
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376978
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624336
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892686
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184834
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504044
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85413
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239763
œ(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666587
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141467
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.10082
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.30913
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39803
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363901
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610163
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877298
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168025
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485637
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83389
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217422
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64179
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113829
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99806
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.20017
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27099
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350791
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595933
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861835
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151184
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467186
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813626
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195056
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616999
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086116
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.90156
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.09201
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14484
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337641
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5817
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846378
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134333
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448713
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793331
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172653
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592114
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058408
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.80572
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.98296
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01966
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324475
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56743
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830863
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117406
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430208
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773024
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150232
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567275
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03069
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.70732
”(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.87423
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.19272
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311261
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553114
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815341
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100482
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411721
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752669
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127789
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542379
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002984
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.60809
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.76954
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.07474
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298019
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538805
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799774
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083529
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393188
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732314
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105342
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517533
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975243
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.51414
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.66563
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.95921
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284801
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52444
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784188
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066563
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374601
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711921
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082875
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492611
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947546
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.42195
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.5633
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.85279
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271489
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510098
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768574
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049578
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356036
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691539
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060408
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467746
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919821
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424423
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.46376
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.74711
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94228
Ÿ(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258217
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495716
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75298
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032601
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337461
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671187
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037938
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442869
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892141
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393406
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.37057
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.64218
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82066
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244892
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481313
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737351
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015584
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31889
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650769
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015479
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417999
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864498
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362457
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.27801
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.53269
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69998
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231603
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466885
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721726
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998526
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300283
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630394
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993018
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393154
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836877
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331538
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.18114
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.42808
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.85011
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218243
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452482
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706071
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981536
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28167
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610019
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970574
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368348
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809231
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300686
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.08216
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.32641
•(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.73487
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204931
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43807
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69044
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964489
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263097
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589642
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948173
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343538
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781705
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269862
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.98896
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.22547
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.61623
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191569
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423636
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67482
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947487
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244522
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569298
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925741
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318772
(374.68, 14.59, 298.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754152
