¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80719
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.29685
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.28476
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.27426
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.26537
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.25801
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.69833
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.69
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.68491
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.68305
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.68444
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.810519
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994321
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191055
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402173
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633869
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886557
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160376
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45802
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782729
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138228
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498568
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887788
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3766
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907804
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48629
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13556
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86641
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48187
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93469
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4518
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.404559
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.392477
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.381824
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.372593
İ(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.536173
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.25402
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.75961
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.75125
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.74614
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.74428
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.74566
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806361
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989847
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186317
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397065
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627666
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879824
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153087
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450085
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774036
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128736
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496112
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906644
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386611
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895254
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47765
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1258
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84684
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.552929
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.536316
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.521179
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.402315
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.390236
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.379585
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.370356
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.535642
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.25156
(397.69, 14.03, 247.37) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.96909
(397.69, 14.03, 247.37) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.95988
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802248
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985494
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181611
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392026
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621532
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873226
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145875
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442265
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765478
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119348
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494025
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919031
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375574
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882925
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46925
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.590043
í(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.563095
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.540049
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.523458
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.508915
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.401475
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.389398
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.378749
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.36952
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.535254
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.25064
(397.69, 14.03, 247.37) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 24.05512
(397.69, 14.03, 247.37) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 24.04587
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798232
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981203
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177013
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387085
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615449
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86666
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138822
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434556
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757038
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110091
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497212
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909247
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36474
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870889
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.611316
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.580764
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.553849
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.528625
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.512057
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.49988
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.402041
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.389962
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.379311
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.370083
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.535007
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.25124
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.43578
(397.69, 14.03, 247.37) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 24.13609
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794294
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976989
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172519
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382232
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609494
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860218
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131804
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426919
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748725
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100945
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488073
ò(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899652
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354105
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859032
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.609558
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.576406
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.546057
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.522485
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.50466
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.492742
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.40401
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.39193
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.381276
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.372045
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.534906
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.25337
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.28109
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.77138
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.790454
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972855
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168086
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377492
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603612
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853822
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124883
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419394
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740493
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091969
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478151
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890254
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343722
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847467
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.609265
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.576111
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.545401
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.520247
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.501133
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.491714
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.407386
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.3953
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.384644
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.375407
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.534945
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.25704
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.28478
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.28081
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.06831
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786652
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968798
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163748
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372836
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597812
í(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847564
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118068
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411994
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732431
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083077
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468379
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881063
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33349
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836834
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.6142
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.580988
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.550238
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.525056
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.505731
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.496435
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.412171
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.400079
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.389416
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.380177
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.535129
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.26224
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.28604
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.28361
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.540753
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782925
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964826
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1595
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36829
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592711
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841338
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111343
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404673
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724407
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074305
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458729
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872057
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323543
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828508
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.62448
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.59122
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.560543
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.536941
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.518958
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.507011
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.418367
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.406267
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.395597
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.386352
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.535455
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.26898
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.29038
ã(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.28948
(397.69, 14.03, 247.37) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.243765
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77928
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960935
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155309
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363815
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587924
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835255
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104728
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39745
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716574
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065682
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449232
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863213
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313784
(397.69, 14.03, 247.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820343
