¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(344.21, 7.13, 363.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624713
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96249
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63328
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39348
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27915
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34149
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59106
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08202
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89137
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97495
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77926
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417317
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642331
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884758
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146673
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43044
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738887
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075274
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443569
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848462
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295589
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79185
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34574
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96298
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6338
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39406
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28303
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34601
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59643
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08846
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89931
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97662
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79192
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418164
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643252
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885741
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147705
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431572
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740114
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076638
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445102
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850146
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297436
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793907
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34803
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96346
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63439
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39469
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28688
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35052
ù(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60178
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09489
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90716
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97847
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80453
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014375
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644153
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88674
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148783
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432746
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741374
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078032
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446615
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851788
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299269
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795968
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35036
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96402
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.635
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39542
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29071
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35499
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60709
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10125
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91412
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98341
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81706
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015161
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645035
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887692
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149844
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433882
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742605
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079388
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448082
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853415
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301118
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797977
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3526
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96463
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63571
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39619
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29452
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35944
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61238
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1076
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91588
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99307
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82948
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015939
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227006
õ(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888671
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150907
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435016
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743852
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080727
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449569
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855086
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302918
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800002
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35483
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9653
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63643
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39705
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2983
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36385
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61756
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11392
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91783
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00267
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84186
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016715
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227841
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45532
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151906
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436139
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745099
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082069
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451038
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856697
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304688
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802013
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35708
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96601
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63722
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39797
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30206
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36824
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62279
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12016
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91996
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01216
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85414
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017482
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.228667
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456211
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152936
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437269
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746294
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083415
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452499
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858297
î(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306456
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803961
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35928
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96679
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63811
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39895
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30581
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37259
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62793
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12634
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92221
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02165
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86636
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018245
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229487
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457097
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703009
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438378
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747518
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084723
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453944
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859874
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308238
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805974
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36151
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96758
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.639
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39999
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3095
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37691
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63305
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13252
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92458
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03102
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87846
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019001
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230301
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457973
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703959
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439459
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748713
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086007
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455372
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861455
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309993
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807904
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36369
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96844
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63998
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4011
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31313
ß(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38122
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63815
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13863
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92713
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04031
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89047
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019751
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231107
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458846
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7049
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971527
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749912
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087317
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456809
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863015
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311735
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809833
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36585
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96934
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64102
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40225
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31678
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38548
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64318
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14467
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92982
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04956
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90242
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020495
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231909
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45971
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705834
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97254
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26247
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088613
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458238
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864626
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313466
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811736
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36801
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97034
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6421
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40351
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32039
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3897
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64816
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15073
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93266
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05872
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91424
(344.56, 7.13, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021232
