¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ø(439.41, 15.14, 253.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264476
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66226
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773943
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890143
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011075
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137007
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268224
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404998
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54768
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696612
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837211
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970744
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10974
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254523
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445287
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692509
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95451
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23265
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52843
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84344
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143195
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308203
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469175
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634094
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808716
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993826
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19039
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399462
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580554
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688786
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801353
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918455
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040327
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167253
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299539
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437429
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581282
¸(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731471
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88835
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034245
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175316
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322291
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535714
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787825
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05517
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3391
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84626
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148061
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313358
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487792
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653756
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829491
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015822
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213755
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424286
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607202
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716291
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829755
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947785
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07066
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198637
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332013
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471081
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616163
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76764
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925882
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091353
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243032
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392286
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629066
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88629
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28999
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85655
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153118
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318716
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494469
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673819
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850706
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038326
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237607
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449635
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634803
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744789
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859154
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978182
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102081
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231138
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365665
·(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50593
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652297
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805126
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964822
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131812
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306533
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477734
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793246
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30239
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8691
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158358
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324256
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500354
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687541
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872375
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061265
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26195
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475531
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663354
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774258
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889608
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009641
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134609
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26481
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400524
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542055
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68973
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843992
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005168
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173723
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363832
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806968
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31655
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88367
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163792
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330011
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506458
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694052
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893823
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084686
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286819
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501959
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692885
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80474
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921097
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042191
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168269
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299647
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436592
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579428
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728503
¹(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884202
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057808
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309916
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821974
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3322
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90003
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53575
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169408
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335975
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512782
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700751
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900989
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108581
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312185
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528937
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723397
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836253
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953651
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07583
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203086
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335667
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473892
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618092
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775955
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010039
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258389
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522264
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34911
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9179
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55468
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175222
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342127
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519307
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707701
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908354
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122502
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338077
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556505
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754912
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868802
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98728
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110616
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239055
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372912
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515539
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733521
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964334
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209117
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469048
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36706
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93699
¸(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57506
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181219
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348479
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526052
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714871
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916004
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130643
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36019
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584598
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787469
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902408
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022013
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146535
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276221
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477756
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692883
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920582
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161924
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418115
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750717
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95703
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59664
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187392
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355028
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722252
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923868
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139055
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369165
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613278
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821041
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937096
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057867
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240488
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441507
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653872
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878587
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116673
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36929
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637817
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97774
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61904
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193774
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361783
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540168
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729869
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931986
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147718
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378434
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625727
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855706
¸(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019824
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20806
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406656
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616413
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838263
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073214
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32245
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587208
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33704
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64206
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20034
(438.89, 15.14, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368746
