¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308958
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00134
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48484
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48594
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78345
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60237
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523411
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753306
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001081
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268831
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559054
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87466
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218987
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596227
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011141
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469624
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978831
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54758
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18685
„(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9105
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73628
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66417
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79418
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05139
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5769
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55493
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89665
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71367
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530679
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761148
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009526
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277977
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569011
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885481
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230862
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609234
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025479
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48551
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996522
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5674
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20921
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93591
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76541
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70738
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83365
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10185
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67092
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6243
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99967
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82578
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537985
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768983
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018018
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287145
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578957
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896336
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24272
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622258
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039841
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501424
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01425
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58727
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23162
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96139
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79462
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75078
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87328
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15271
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77102
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69407
‚(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06998
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9388
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54528
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776872
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026482
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296338
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588923
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907199
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254604
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635301
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054226
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517364
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03201
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60718
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25409
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98693
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82392
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78878
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91305
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20393
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82802
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7642
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14084
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552573
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78473
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034967
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305545
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598882
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91806
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266486
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648355
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068628
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533323
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0498
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62712
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27658
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01254
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8533
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82283
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95296
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26125
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88529
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83471
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21242
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55987
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792577
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043429
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314705
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608893
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928958
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278384
‚(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66143
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083048
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549314
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06762
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64711
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29916
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03819
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88275
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85696
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.993
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32254
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94281
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90558
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28471
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567185
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800439
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051945
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32391
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618874
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939831
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290293
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674507
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097484
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56532
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08546
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66712
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32176
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06392
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91228
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89121
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03317
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38237
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00057
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97681
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35767
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574509
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808303
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060445
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333108
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628859
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95074
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302235
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687602
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11192
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581339
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10333
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68715
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3444
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08969
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94187
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92554
„(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07345
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43032
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05857
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04838
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43129
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581764
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816166
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068914
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342294
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638852
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961625
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314137
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700698
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126378
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597374
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12121
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70722
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36705
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11549
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97153
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95995
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11386
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47842
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1168
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1203
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50746
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589079
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824003
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077401
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351504
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648831
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972514
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326075
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713805
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140849
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613403
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1391
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72731
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38977
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14135
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00124
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99444
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15438
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52667
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17526
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19253
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60632
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596377
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83187
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085896
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3607
ÿ(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658835
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983405
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337978
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72691
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155318
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629475
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15702
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74742
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4125
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16725
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.031
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.029
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.195
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57509
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23392
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26507
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70598
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603643
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839699
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094386
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369864
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668804
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994296
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34993
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740014
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169792
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645535
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17494
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76752
(326.46, 7.31, 374.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43525
