¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.517535
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.131104
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.309715
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.502023
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709698
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934598
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178866
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445137
…(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736404
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056211
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401493
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783506
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20842
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68379
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219038
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826207
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53817
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71501
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77433
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55883
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28963
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84825
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733145
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966298
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220198
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492331
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7747
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083884
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423796
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799199
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215899
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681015
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203376
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794197
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45542
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08742
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80059
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69082
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75944
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59208
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29291
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14025
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89873
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56437
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82338
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4814
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728921
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962207
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216266
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488451
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770509
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079251
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418736
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793576
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209604
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673965
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195457
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785192
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43103
†(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05815
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76738
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63945
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69893
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53456
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22967
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01367
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88685
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56755
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63571
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28263
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51678
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721657
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954291
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20763
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479698
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761455
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069975
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409111
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783683
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199431
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665105
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185969
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775002
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40566
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02911
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73442
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58836
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63887
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47847
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16794
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92888
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87536
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57186
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45382
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09005
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89552
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714306
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946321
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19889
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47067
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751591
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059151
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397229
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770495
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18557
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653235
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172594
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759803
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38561
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00645
„(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70813
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54502
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58693
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4238
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10788
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86252
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80371
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23612
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.166
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8003
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47556
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706836
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93818
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190015
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461581
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741679
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048295
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385218
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757206
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174411
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641214
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159053
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744439
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36566
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98405
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68272
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50347
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53813
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37052
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04935
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37289
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61922
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25103
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63174
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22064
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86108
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50807
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699275
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929981
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18106
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452458
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731717
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037317
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373164
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743899
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163026
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629097
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145404
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728933
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34594
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96182
ÿ(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6575
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46214
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48958
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31863
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99235
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40548
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44057
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75099
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03611
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68046
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28078
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92776
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51437
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691615
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921632
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171965
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44327
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721669
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026328
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36103
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730478
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151526
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616849
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131609
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713279
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3263
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93975
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63096
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.421
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44127
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26812
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93688
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4389
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2676
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57223
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07038
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20093
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73459
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34664
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96498
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52702
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85676
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68386
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91319
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162782
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434008
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711564
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015235
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348844
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716969
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13988
ƒ(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604465
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117663
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694622
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3069
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91787
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60106
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38004
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37735
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21895
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88292
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47314
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10009
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39923
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71086
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74475
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25507
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79715
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41873
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9801
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54631
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69211
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676003
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90465
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153478
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424732
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701424
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004096
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336565
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703394
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128049
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591994
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103621
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674294
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28761
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89619
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57151
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33931
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.309
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17112
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83044
(372.79, 7.01, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50817
