¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(357.62, 9.98, 319.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023582
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973908
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397876
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836798
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332396
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896321
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543654
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29426
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17478
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22208
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18313
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57302
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98877
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40838
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68345
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98356
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43808
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92356
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55879
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21949
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.396865
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.780191
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.883271
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.991663
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.105741
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.225997
€(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.352803
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464073
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585438
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85213
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146523
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473117
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837486
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246048
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662838
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220474
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806491
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44017
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17373
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03273
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05211
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11456
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50025
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91144
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35068
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69677
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0114
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46766
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95503
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52054
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18653
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.392039
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.768879
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.871438
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.979218
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.092705
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.212251
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338367
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.450501
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565535
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756537
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040865
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355741
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7063
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098877
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42135
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942615
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544004
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33911
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05626
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89453
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88712
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04819
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42986
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83667
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27105
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71218
ş(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04144
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49956
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98895
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5128
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15639
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.387325
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.757876
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.859909
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.967153
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.080011
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.19889
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324339
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.437392
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.551804
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67205
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938826
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242573
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580113
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957314
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31663
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68301
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243753
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894241
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941773
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76004
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72698
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88701
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36181
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76434
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19409
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65379
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07364
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5338
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02538
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55167
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12903
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.378235
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.747184
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.848699
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.955397
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.067678
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.185942
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.310685
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.424737
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.538603
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658214
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840259
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133465
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458671
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821403
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221063
ø(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490639
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96397
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568848
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830103
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62914
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57148
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69927
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37251
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77331
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20103
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65845
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0958
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55735
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05051
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57846
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09822
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.366923
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.73679
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.83781
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.943983
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.055702
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173346
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.297433
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.412563
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.52587
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.644896
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770007
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028201
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341755
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690802
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08157
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390821
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702659
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266552
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921021
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50173
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42046
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51735
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42348
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8274
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2586
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7198
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12444
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57433
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06854
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59771
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08138
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.355776
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.726697
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.82724
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.9329
…(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.044049
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161117
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.284539
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.400859
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.513603
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.632056
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756569
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926573
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229088
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565195
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940747
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294156
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570034
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985054
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593521
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37767
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27371
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34105
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47643
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88364
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31848
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78366
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17219
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59352
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08898
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61954
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09787
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.344792
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.716898
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.816978
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.922116
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.032743
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.149228
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.27206
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.389596
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501879
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619783
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743685
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874112
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120459
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444358
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80553
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200469
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469008
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759565
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289403
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947933
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13111
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17018
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42545
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94209
ÿ(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38065
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85002
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22236
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61501
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11188
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64393
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11703
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.333972
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.707387
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.807021
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.911714
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.021805
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.137754
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.259964
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.378853
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490606
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.607979
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731351
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861157
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015718
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328048
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675667
(357.30, 9.86, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064805
