¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Â(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047197
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573928
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12752
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71809
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38359
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.171
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0803
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51459
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44609
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10432
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69659
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770396
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141891
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553913
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011282
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53545
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06858
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65185
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30864
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07714
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97976
·(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27528
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48218
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18179
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65456
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752419
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120459
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526474
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980471
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494636
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00988
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58589
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23414
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98399
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8837
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04059
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46408
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25805
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6328
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734188
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100332
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504273
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951953
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442196
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951378
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52032
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16003
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89152
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78791
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9214
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11793
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26216
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60946
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715663
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080008
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481697
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926859
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400215
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896569
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45508
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08638
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8007
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69242
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80797
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76661
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23547
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58451
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69691
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059343
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458848
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901438
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36097
¹(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852922
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40111
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01556
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71755
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59731
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69514
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42124
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20663
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55803
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677907
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038399
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4357
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875681
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321711
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809301
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35228
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96067
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64691
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50255
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58287
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08184
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34468
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50268
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658705
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017213
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412268
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846098
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282454
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765688
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30357
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90593
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58486
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2124
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38376
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76199
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30707
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43027
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639181
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995756
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388543
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810572
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243241
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722086
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25488
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85123
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52292
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0849
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04925
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39669
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26809
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35691
¾(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619487
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974067
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364562
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775078
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204002
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678568
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20632
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79662
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.459
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98776
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72967
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00763
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22762
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28264
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599542
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952116
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340364
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739586
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164856
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635068
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15778
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74221
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37198
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8923
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46452
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63762
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19437
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20743
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579398
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929997
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315907
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704117
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125698
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591679
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1094
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68789
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2864
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79849
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36117
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28527
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.05851
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.00459
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.9542
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.90731
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.86387
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.82385
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.78723
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559029
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907645
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288744
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668707
Æ(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086664
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548363
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06109
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63376
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20228
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70631
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25972
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94944
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.84987
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.81696
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.78739
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.76114
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.73821
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.71855
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.70217
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542368
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88503
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256511
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633318
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047593
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505141
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01295
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57981
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11954
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61569
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16007
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.10601
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.07295
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.04328
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.01696
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.99399
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.97434
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526637
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862225
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224314
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597958
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008656
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461958
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964935
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52596
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03817
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52667
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06227
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65208
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09479
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00774
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510724
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839265
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192114
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562696
»(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969775
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418921
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917013
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47236
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95812
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43917
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96619
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54614
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18723
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95538
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494598
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818948
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160026
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528196
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933435
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380492
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876247
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42897
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92401
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40938
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94176
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52824
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00542
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90204
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475327
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797463
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140969
(379.15, 14.79, 305.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508034
