¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(412.44, 14.78, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033485
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476743
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720769
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984986
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268151
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.576586
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.913591
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272524
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211945
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666571
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17001
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71406
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30528
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96744
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68572
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45814
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9263
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55984
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61291
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.692
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91541
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34303
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.14684
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83718
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480522
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724854
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989418
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.27215
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580946
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.918367
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.276319
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.667833
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.191997
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17566
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71862
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31039
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97316
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68728
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05498
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60359
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57474
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63299
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72439
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96477
¡(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.44794
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.26231
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484234
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728871
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993445
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276075
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.585231
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.922721
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.280066
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.671955
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100071
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.572201
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19253
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9141
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53318
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10554
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76282
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61447
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58988
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65335
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75728
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.01789
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.55533
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.3797
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487883
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.732819
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996684
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279936
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589442
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.926311
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283765
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.676026
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.103982
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.576539
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10438
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68264
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30953
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0162
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77024
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62553
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60526
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67401
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79068
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.07555
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65783
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.49904
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491465
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736693
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999868
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283721
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593572
£(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.929842
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287415
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680046
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.107849
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.580833
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10916
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68717
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31502
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02241
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77781
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63679
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62086
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69497
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.82457
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.13448
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.73305
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.62035
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494983
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740496
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.003003
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287437
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.597625
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933186
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.291018
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.684009
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.111676
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.584989
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11388
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69171
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32054
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02865
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78554
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64823
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6367
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.71622
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85898
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.19467
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80947
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.74366
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498431
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744228
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006086
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291079
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601601
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.936427
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.294569
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.687592
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115458
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589087
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11855
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69628
À(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32608
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03493
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79342
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65985
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65277
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73776
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89388
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25614
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88711
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.87904
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501812
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747884
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009217
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294649
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605496
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.939619
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.298068
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.690962
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.119199
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.593141
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12315
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70087
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33165
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04123
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80146
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67166
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66906
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75959
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92929
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.31892
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.96596
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.99982
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 23.63617
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 23.62713
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 23.79133
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 23.78328
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 23.95965
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 23.65158
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505125
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751469
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012431
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298144
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60931
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942764
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301518
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694294
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122893
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.59715
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12769
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70547
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33724
ÿ(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04755
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80965
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68366
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68558
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78171
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9652
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.383
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.04606
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32401
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 23.43334
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 23.40447
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 22.94573
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 22.93681
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.73595
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.32013
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 23.64843
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 23.33827
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 23.03954
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508368
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754977
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015576
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301565
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613044
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945863
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.304914
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.697586
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.126542
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.60111
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13217
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7101
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34285
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05391
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81799
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69583
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70234
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80412
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00162
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.44833
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1274
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 23.29717
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 23.04372
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 22.30988
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 22.29773
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 22.28892
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 22.66392
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 22.61985
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 22.57932
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 22.55634
(412.09, 14.78, 312.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 22.58288
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51154
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758197
Ô(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018652
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30491
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616694
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948913
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.308257
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.700838
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130145
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.605026
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13658
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71475
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34848
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06028
(412.09, 14.78, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82649
