¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(442.95, 14.73, 258.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37155
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456639
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750817
È(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070444
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418871
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800116
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218966
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68327
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21607
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81261
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48495
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24839
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12267
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12637
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31581
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71651
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1514
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48419
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5243
(442.17, 14.86, 257.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.61331
(442.17, 14.86, 257.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.62215
(442.17, 14.86, 257.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.63437
(442.17, 14.86, 257.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.64999
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185326
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457017
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751256
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070889
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419368
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800652
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219559
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686172
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21931
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81624
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48903
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25306
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12802
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13985
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32317
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72533
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30001
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64655
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11083
(442.17, 14.86, 257.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.39284
(442.17, 14.86, 257.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.40121
(442.17, 14.86, 257.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.41293
(442.17, 14.86, 257.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.42801
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185592
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4573
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751553
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071228
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419724
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801044
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219995
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688839
Á(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22228
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81958
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49283
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25741
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13304
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14277
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32999
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73348
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42286
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81209
(442.17, 14.86, 257.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.17525
(442.17, 14.86, 257.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.17986
(442.17, 14.86, 257.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.18778
(442.17, 14.86, 257.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.19902
(442.17, 14.86, 257.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.21359
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185804
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457524
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751793
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071492
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419991
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801367
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220319
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691324
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22505
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82271
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49638
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26142
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1316
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13895
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33633
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74103
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43203
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98081
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87374
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185921
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457641
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7519
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071624
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420156
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801519
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220508
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693609
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2276
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82553
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49958
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2651
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1243
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13463
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34213
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74796
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44045
¶(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.218
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15714
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185963
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457677
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751951
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071668
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420197
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801575
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220556
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695662
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22991
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82815
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50255
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26321
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11673
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1298
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34741
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75429
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44813
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48237
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44376
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185897
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457627
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751905
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071606
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420154
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8015
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220504
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697542
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23198
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83052
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50517
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2563
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10883
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12444
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34168
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76001
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45505
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57259
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59341
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185794
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457482
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751763
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071448
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41997
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801312
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220302
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699212
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23385
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83259
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50322
·(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24914
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10061
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11865
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33478
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76509
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46125
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60992
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54854
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185569
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457276
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751512
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071175
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419688
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801014
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220278
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700668
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23549
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83441
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49668
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24171
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0921
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1123
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32727
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76951
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46666
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62655
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50225
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185266
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45694
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751188
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070818
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419277
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800554
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221407
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701937
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23687
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83269
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48994
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23404
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08327
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10548
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31919
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76422
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47131
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6419
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45451
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18493
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456559
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750779
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070357
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41878
®(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800028
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222329
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702977
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23805
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82647
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48293
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22608
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07415
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09813
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31053
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75381
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47517
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65595
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4054
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747428
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45608
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750254
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069791
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418176
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799351
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223113
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703823
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23673
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82006
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4757
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21783
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06473
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09031
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30127
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7427
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47831
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66873
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37583
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746321
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.003162
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74962
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069162
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417462
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798545
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223684
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704461
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23085
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81346
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46823
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20939
(442.17, 14.86, 257.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05503
