¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(409.03, 15.05, 308.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840879
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681465
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926135
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034971
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148086
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265685
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387966
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51522
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647717
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785752
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954402
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166096
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389482
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625516
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769778
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917316
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07095
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23097
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39769
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57158
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75302
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9436
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15864
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38398
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190144
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321651
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459858
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60528
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758364
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919841
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134943
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37808
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639522
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914512
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023001
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135743
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252912
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37483
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501637
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633721
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771236
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914566
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093926
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313616
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545694
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725932
¸(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872106
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02428
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18276
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34788
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52007
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69971
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88722
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08314
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30468
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188561
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320024
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45814
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603454
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756501
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917838
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099195
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339728
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59827
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876958
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011919
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124308
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241121
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36263
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489069
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620681
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757775
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90067
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049669
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240026
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468323
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683716
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828593
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97937
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13638
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29999
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47054
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64846
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83417
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02814
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23088
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187336
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318695
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456768
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602002
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754945
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916223
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086458
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302005
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557758
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833248
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001689
¹(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113736
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230246
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351403
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477489
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608727
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74537
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887849
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036379
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191353
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393278
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630621
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786782
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936228
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09183
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25396
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42295
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59924
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78322
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97535
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17614
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186386
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31771
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455741
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600909
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75381
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915032
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085194
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265069
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517939
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790377
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992317
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104095
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220292
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341135
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466864
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597743
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734048
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876099
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024211
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178752
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34009
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554013
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746584
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894776
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04904
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20978
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37728
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55199
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73431
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92471
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12733
³(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185742
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317059
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455032
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600195
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753041
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914223
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084341
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264166
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478802
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74824
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98379
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095321
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211252
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3318
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457215
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58779
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723767
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865448
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013194
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16732
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328223
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496381
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708055
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855013
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00801
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16738
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33348
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51468
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70399
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90189
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.109
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185395
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316699
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454668
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59979
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752665
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913787
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083906
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263704
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454038
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706835
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97615
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087451
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203125
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323396
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448545
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578803
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714478
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855892
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003264
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157029
º(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317623
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485314
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660625
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820888
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980053
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14598
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31907
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49978
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68855
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88594
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09236
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185403
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316715
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454655
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599808
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752625
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913787
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083889
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263717
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454018
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66623
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950533
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080413
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19591
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315958
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440827
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570851
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706234
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84735
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994459
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147907
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303223
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461813
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627373
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801576
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968036
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13354
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30622
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48646
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67478
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87159
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07752
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184317
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317027
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455008
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600139
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753008
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914184
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084318
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264119
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454482
º(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656193
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907545
(409.52, 15.08, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074301
