¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64162
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.98959
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.96993
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.9524
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.937
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.92371
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.673074
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.687917
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.703435
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.719642
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.736552
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.772388
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.810791
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.850565
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.891765
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.941837
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.027161
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.116889
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.271119
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.740443
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.827439
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.936199
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 6.142452
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.078603
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.086158
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.094643
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.104063
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.114427
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.125742
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.138017
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.40456
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.38232
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.36214
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.34852
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.36174
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.37697
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.39425
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.676821
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.691712
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.707278
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.723534
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.740494
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.774884
¤ (419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.813348
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.853184
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.894449
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.941726
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.027045
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.116767
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.25779
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.736423
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.823287
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.925148
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 6.130598
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.033625
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.040994
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.049285
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.058505
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.068659
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.079757
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.091807
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.43
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.4373
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.44662
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.45796
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.47134
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.48675
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.50422
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.681005
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.695947
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.711567
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.727879
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.744896
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.777776
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.81631
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.85622
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.897559
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.941937
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.027266
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.116998
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.244457
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.733042
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.819795
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.914602
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 6.119288
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.028371
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.997358
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.005463
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.01449
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.024445
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.035334
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.047168
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.47761
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.48499
¬ (419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.4944
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.50583
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.51931
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.53484
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.55242
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.685627
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.700628
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.716307
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.732679
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.749759
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.781067
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.819679
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.859671
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.901097
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.944018
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.027822
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.117582
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.231117
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.730296
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.816958
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.907177
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 6.108516
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.044623
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.955202
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.963131
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.971974
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.981737
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.992427
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.004055
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.52757
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.53503
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.54453
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.55607
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.56966
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.5853
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.60301
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.69069
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.705754
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.721499
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.737938
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.755087
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.784756
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.823458
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.863542
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.905065
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.948086
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.028717
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.118519
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.217782
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.728183
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.814776
® (419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.904923
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 6.098279
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.06306
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.914486
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.922246
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.930912
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.940492
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.950992
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.962421
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.57992
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.58748
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.59708
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.60872
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.62242
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.63819
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.65603
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.696197
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.71133
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.727146
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.743659
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.760882
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.788846
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.827647
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.867834
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.909463
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.952595
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.029947
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.119808
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.214413
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.508446
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.813249
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.903344
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 6.088578
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.083722
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.875169
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.882766
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.891263
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.900668
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.910985
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.922225
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.63472
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.64237
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.65207
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.66383
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.67764
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.69354
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.71152
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.70215
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.717358
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.733252
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.749844
  (419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.767149
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.793339
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.832248
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.872549
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.914296
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.95755
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.031516
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.121453
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.216137
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.493086
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.812374
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.90244
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 6.079404
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.106648
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.837211
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.844653
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.852989
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.862224
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.872368
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.883426
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.692
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.69975
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.70956
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.72143
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.73538
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.75141
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.76953
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.708554
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.723843
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.73982
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.756497
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.77389
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.798237
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.837265
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.877689
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.919564
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.962953
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.033422
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.12345
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.218232
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 4.477741
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.812152
(419.06, 13.59, 326.39) (413.99, 8.57, 303.94) (3.16, 2.65, 3.16) Tools 5.902211
(419.06, 13.59, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825716
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 6.131888
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.800575
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.807869
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.81605
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.825125
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.835101
(419.06, 13.59, 326.39) (413.16, 9.74, 303.93) (3.24, 0.80, 3.38) Tools 5.845985
© (419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.75181
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.75967
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.76959
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.78158
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.79566
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.81183
(419.06, 13.59, 326.39) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.83011
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.715412
(419.06, 13.59, 326.39) (412.94, 8.53, 306.09) (2.93, 2.54, 2.85) Tools 3.730788
