¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ş(358.55, 7.12, 351.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71355
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07704
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15119
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.475001
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659863
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858535
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072627
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30394
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52315
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754827
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004651
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274791
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567779
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886583
ã(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.234711
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.608025
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.998334
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25822
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95856
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75172
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65608
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.665
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92685
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05107
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86602
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62213
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71634
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77191
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83031
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89182
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95641
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02415
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09516
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16943
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465646
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649808
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847762
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060986
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291347
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529472
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761631
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011994
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282736
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.576405
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895977
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238025
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593489
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.982411
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21541
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90963
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70694
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59738
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58789
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86843
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01759
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85738
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5807
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73489
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79081
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84975
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91177
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97691
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04484
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11597
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19044
Õ(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.456333
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639853
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837008
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049393
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278807
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527309
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.768614
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019528
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.290891
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.585257
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900001
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.225052
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.579336
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.966912
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17309
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86126
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65117
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53913
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51889
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77726
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98502
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8504
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54146
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75605
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81214
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87121
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93339
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9987
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06722
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13895
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21397
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451099
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.629941
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826351
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037922
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266368
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513838
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775774
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027255
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299253
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590034
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888385
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.212427
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.565566
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951836
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.376057
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81343
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59603
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48171
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45202
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68737
ç(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9534
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84508
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50439
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77986
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83612
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89539
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95775
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02324
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09192
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16384
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23908
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.449654
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620074
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815739
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026472
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254018
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500428
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768089
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035172
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304826
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579608
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877091
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200152
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.55218
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.937181
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.359943
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76612
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54156
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4251
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38621
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59811
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92269
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8415
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46942
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80634
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86277
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92224
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98479
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05049
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11942
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19157
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26703
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448559
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610267
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.80524
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015119
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241753
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487117
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753622
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041571
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295441
à(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569473
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.866113
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.188226
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.539174
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.922943
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.344291
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71938
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48773
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36351
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32137
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50871
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89099
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83613
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43657
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83554
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89215
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95185
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01463
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08055
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14967
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22205
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2978
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447824
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.600537
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794744
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003851
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229567
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473916
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739257
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028392
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286326
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559629
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.855453
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176643
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.526546
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.909122
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.329103
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67316
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43455
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29977
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25747
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42072
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7854
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8075
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40582
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86741
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92428
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98417
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04721
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11338
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18276
İ(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25544
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33142
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447434
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590875
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784355
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992648
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217465
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460777
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725012
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012837
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277478
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550079
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845111
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.165409
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.514297
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.895719
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.314372
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62747
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38202
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23697
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19457
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33419
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68162
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78078
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37712
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90202
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95914
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01932
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08259
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14905
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21872
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29166
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36793
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44734
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.581285
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774018
(359.45, 7.23, 351.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981522
