¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(438.63, 14.00, 283.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25573
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70755
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23345
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.44719
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.43299
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.42038
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.59401
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 11.99803
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 11.97397
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 11.9518
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 11.93149
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 12.03004
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 14.94225
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 14.2511
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 14.24959
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899032
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092931
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301019
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524807
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766153
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017498
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287307
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57987
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898178
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251169
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653563
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098606
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505444
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21795
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89493
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56746
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20978
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7014
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23062
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.43161
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.41743
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.40484
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 13.30125
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 13.27079
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 13.24244
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 13.21618
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 13.19199
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 13.16984
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 14.50605
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 14.50446
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897182
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090995
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298916
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52253
‡ (437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763705
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014437
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284027
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576317
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894283
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247465
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649456
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094021
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571421
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20459
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8792
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54973
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21198
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69627
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22921
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.41763
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.40347
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.39089
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 14.88468
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 14.84813
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 14.81399
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 14.78219
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 14.75273
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 14.72558
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 14.77254
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 14.77085
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895404
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089061
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29684
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52033
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761314
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011498
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280834
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572865
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890539
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243777
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645383
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089556
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595047
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19131
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86375
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5323
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20936
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69323
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2289
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.40523
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.39109
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.37853
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42246
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.92097
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.9089
õ(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.89921
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.05129
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.0495
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893638
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087188
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294838
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518158
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758968
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008687
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277761
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569524
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886907
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24023
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641469
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085215
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583363
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17809
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84861
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51515
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20649
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69388
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22964
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.39442
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.38029
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.36774
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57431
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.90442
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.89236
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.88269
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891924
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08535
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292868
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516072
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756701
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005955
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274832
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566347
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883387
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236759
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637632
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080975
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573734
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16493
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8337
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49833
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20453
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69557
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23145
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.38517
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.37106
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.35852
î(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72866
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.89028
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.87823
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.86856
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89028
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083597
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290946
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514007
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754494
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003327
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271966
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563236
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880063
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233391
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633892
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076815
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569142
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15185
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81909
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48187
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2056
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69821
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23433
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.37749
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.36339
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.35086
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88555
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.87853
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.86649
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.85683
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506735
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081844
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2891
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512027
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752326
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000799
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26924
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560268
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87681
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230076
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630291
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0728
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564678
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13881
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80477
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.25884
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20075
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70182
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23827
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.37137
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.35728
‚ (437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.34476
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09896
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.86916
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.85713
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.84748
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.505264
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080171
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287301
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510073
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750195
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998353
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266636
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557448
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873729
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226904
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626763
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068902
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560308
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12586
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79071
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.25432
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19572
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70646
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24329
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.36681
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.35271
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.3402
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39246
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.86217
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.85014
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 15.8405
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.503833
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07854
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285556
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508162
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748034
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99603
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264136
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554731
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870758
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223764
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62331
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065105
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556067
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11298
(437.81, 13.92, 284.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77691
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.25134
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.45433
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.43536
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.41802
(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.36379
á(437.81, 13.92, 284.49) (426.17, 13.19, 304.14) (8.74, 11.43, 14.81) Truck 10.3497
