¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(394.23, 13.88, 248.93) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.21375
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295463
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.729818
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.219626
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.761642
Í(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3553
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03981
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83952
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65982
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84372
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25496
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96567
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08221
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88635
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984652
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195894
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423587
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669721
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93666
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.226984
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543725
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903292
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.300838
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735005
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.22543
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.766929
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36127
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04923
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85039
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78496
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85766
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2717
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98616
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10785
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93312
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986917
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198332
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426217
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672579
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939764
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230363
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.547513
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.908092
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306152
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.740124
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.231156
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.772192
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36721
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05856
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86158
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79815
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88838
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28822
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00638
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13317
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97911
³(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989174
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.200762
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428841
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675426
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942855
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233732
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.551822
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.912837
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311404
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745177
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.23681
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.777428
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37312
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06781
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87292
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81122
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90326
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30447
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02632
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15811
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02433
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99142
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203179
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431451
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678259
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945933
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237085
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.556076
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917525
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31537
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.750159
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.242384
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.782635
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37899
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07697
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88404
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82416
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91801
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24092
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04595
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18271
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.04567
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993658
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205589
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434052
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681082
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948997
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240424
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.560279
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.922154
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319209
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.755075
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.247881
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.787817
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38484
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08603
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89501
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83687
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93311
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25944
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86994
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.86808
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.44254
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995883
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207985
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436639
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68389
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952046
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243731
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564426
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.926724
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.32302
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.759915
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.253271
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.792968
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39066
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.095
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90587
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84937
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9483
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27776
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89129
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89582
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.49137
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998099
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210371
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439216
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686685
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955082
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.247021
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568519
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.931235
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.326806
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.764687
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.25855
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.79809
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39771
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10387
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91661
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86175
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96349
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29586
¡(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91254
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.92325
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53959
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000304
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212746
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441777
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689465
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958102
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250296
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.572555
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93568
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330565
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.769384
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.263746
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.803181
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40548
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11265
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92723
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87398
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97864
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31375
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93353
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95036
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.58718
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002497
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215107
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444326
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.69223
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.961106
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253554
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.576535
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940066
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334297
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.774008
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.268866
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.808239
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41317
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12133
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93773
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88589
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99361
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33143
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95425
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97713
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.63413
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004678
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217455
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.446863
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.69498
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964093
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256793
›(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580458
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.944389
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778559
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.273903
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.813268
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42075
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1299
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9481
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89766
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00839
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34888
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97469
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.00357
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.68042
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.006848
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219792
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449386
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697715
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967064
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260018
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584321
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94865
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341676
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783032
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.278858
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.81826
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42824
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13838
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95833
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90931
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02298
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36611
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99486
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.02967
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72604
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009005
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222114
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451892
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700435
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970017
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.263222
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588129
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952843
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.34532
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787431
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.283731
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.82322
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43562
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14674
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96845
(394.88, 13.88, 248.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92082
