¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06148
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876778
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06776
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269461
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48283
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708815
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016434
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741667
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18912
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69578
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17884
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08539
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81329
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18136
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59066
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67216
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75771
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84732
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95194
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06796
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18864
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31408
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44443
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57975
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72023
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86593
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01708
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791194
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051352
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341526
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567695
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741647
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92507
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118575
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323071
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539415
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768678
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117085
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854069
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20043
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86897
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36088
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32999
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16182
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.522
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84819
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.932
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01985
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11186
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20809
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30862
ö(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41352
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52287
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63685
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75546
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87887
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00716
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14047
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79681
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057609
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348358
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612329
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78856
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974388
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170536
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377859
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597301
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829907
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220225
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96802
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22584
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01194
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54656
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58067
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52012
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67603
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11498
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20119
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29149
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38604
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48483
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58801
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6957
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80789
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92478
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0464
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17291
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30437
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44094
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802337
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063756
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355035
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657917
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836459
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024809
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223664
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433936
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656545
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919963
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325903
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08345
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25491
ò(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18779
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73593
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83761
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88844
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83384
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39145
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48011
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57302
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67019
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77173
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87771
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98827
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10347
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22339
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34821
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47882
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61588
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75821
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807806
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069796
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361617
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679718
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885424
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076328
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277981
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491241
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717141
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018689
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434225
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20041
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28538
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38448
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92905
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10096
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26714
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9955
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67795
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76925
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86485
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96481
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06922
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1782
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29175
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41051
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53586
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66623
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80173
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94246
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81319
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075728
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368048
à(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686779
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935416
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128997
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333516
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549886
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779147
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119855
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545274
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27456
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34506
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58676
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16943
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37086
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7577
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16111
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97497
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06906
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16748
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27041
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37782
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.492
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61107
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.735
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86384
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99784
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818489
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081524
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37436
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693679
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986488
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182779
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390259
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60984
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842592
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223417
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659128
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29282
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51018
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79481
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43949
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64748
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46323
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33076
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28299
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48308
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59131
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7042
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82189
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9444
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823709
î(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087191
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380553
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700423
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038662
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237764
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448269
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67116
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923359
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329519
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775879
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31265
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67937
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00883
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71871
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90662
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11665
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50809
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51464
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67945
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78791
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90112
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828874
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092781
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386599
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707036
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057804
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293941
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507574
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733846
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022447
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438178
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895605
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33408
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85273
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22903
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0021
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24136
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63679
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69691
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60684
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95798
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833932
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098215
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392502
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713527
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064913
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351311
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5682
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797958
(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123818
