¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467226
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.62502
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.61475
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.60637
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.59989
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.59529
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.59258
İ(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.59174
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.59278
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.59571
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252839
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471231
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706463
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960515
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235665
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534669
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86067
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217435
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609481
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000391
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282891
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601668
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970071
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36951
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78591
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58992
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 12.23847
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 12.24909
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 12.26155
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 12.27587
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 12.29207
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 12.31015
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.74674
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.74053
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.73622
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.73381
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.7333
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.7347
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.73799
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.74319
(392.14, 13.96, 249.71) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 12.7503
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257346
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476091
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711686
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966151
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241803
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54135
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867972
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225443
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618267
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008646
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297359
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600642
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95547
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35365
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77622
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61263
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 12.44407
ì(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 12.45543
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 12.46867
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 12.4838
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 12.50084
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.71136
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.69909
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.68873
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.68029
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.67375
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.6691
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.66635
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.66548
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.66651
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.66943
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261872
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48094
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716921
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97181
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247944
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548038
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87528
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233442
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627105
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011172
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312413
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616739
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943169
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33841
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79572
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63533
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.6942
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.67236
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.68478
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.70078
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.71871
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.7386
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.59228
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.582
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.57362
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.57048
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.59978
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.6311
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.66448
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.69994
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.7375
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266394
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485782
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722157
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977497
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254098
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554733
æ(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88258
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241453
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635933
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013849
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328063
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633468
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961074
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32373
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81519
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65798
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.88247
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.89547
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.91042
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.92733
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.94623
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 12.96712
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.48909
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.7437
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.77011
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.79855
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.82903
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.86158
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.89623
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.933
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.97192
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270712
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49064
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727383
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983159
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260259
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561429
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88989
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249485
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638654
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016694
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344275
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65082
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979695
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33336
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83464
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68064
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 13.11636
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 13.13027
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 13.14617
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 13.16407
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 13.184
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 13.20596
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.38942
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.97978
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.00736
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.03701
ß(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.06875
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.1026
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.1386
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.17677
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.21714
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274207
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4955
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732637
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988824
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26641
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568124
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897221
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257517
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641411
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01968
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361095
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668805
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998977
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35408
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85403
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.85987
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.8395
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.82083
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.80383
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.78849
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 10.77481
(392.14, 13.96, 249.71) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 13.45576
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.29315
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.22674
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.25558
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.28653
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.31961
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.35486
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.3923
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.43196
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.47388
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277692
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500358
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737869
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994494
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272558
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574831
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904541
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265552
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644303
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02286
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378492
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687429
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01893
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37555
(392.14, 13.96, 249.71) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 10.4187
ú(392.14, 13.96, 249.71) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 10.39756
(392.14, 13.96, 249.71) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 10.37806
(392.14, 13.96, 249.71) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 10.36018
(392.14, 13.96, 249.71) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 10.34389
(392.14, 13.96, 249.71) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 10.3292
(392.14, 13.96, 249.71) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 10.31609
(392.14, 13.96, 249.71) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 13.80145
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.20016
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 13.4853
(392.14, 13.96, 249.71) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.76757
(392.14, 13.96, 249.71) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.76042
(392.14, 13.96, 249.71) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.75532
(392.14, 13.96, 249.71) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.75229
(392.14, 13.96, 249.71) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.7513
(392.14, 13.96, 249.71) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.75237
(392.14, 13.96, 249.71) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.75549
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281141
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505221
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743127
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000179
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278713
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581541
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911872
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273602
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647331
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026179
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3965
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706679
(392.14, 13.96, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03959
(392.14, 13.96, 249.71) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 10.36469
(392.14, 13.96, 249.71) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 10.34207
(392.14, 13.96, 249.71) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 10.32527
(392.14, 13.96, 249.71) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 10.33641
(392.14, 13.96, 249.71) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 10.34911
(392.14, 13.96, 249.71) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 10.36339
(392.14, 13.96, 249.71) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 10.37927
(392.14, 13.96, 249.71) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 10.39674
(392.14, 13.96, 249.71) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 11.18133
(392.14, 13.96, 249.71) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 12.11037
(392.14, 13.96, 249.71) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.75624
(392.14, 13.96, 249.71) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.78784
(392.14, 13.96, 249.71) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.82167
(392.14, 13.96, 249.71) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.85774
(392.14, 13.96, 249.71) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.89607
